#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
contig_16:888373-888789   -            139 33667at4891          -            129   7.9e-69  226.7   2.1   1   1   1.9e-70   3.9e-68  224.5   2.1     8   123     1   122     1   138 0.92 -
contig_16:949208-949606   -            133 33667at4891          -            129   6.8e-35  117.0   1.1   1   1   9.5e-37     2e-34  115.5   1.1    22   129    11   132     3   132 0.85 -
contig_38:407474-407872   -            133 33667at4891          -            129   4.3e-34  114.4   0.7   1   1   4.7e-36   9.6e-34  113.3   0.7    22   129    11   132     3   132 0.86 -
contig_23:132461-132868   -            136 33667at4891          -            129   1.3e-30  103.1   0.1   1   1   7.1e-33   1.5e-30  103.0   0.1     7   124     5   129     1   134 0.83 -
contig_16:707872-708516   -            215 33667at4891          -            129   8.8e-30  100.5   0.0   1   1   6.8e-32   1.4e-29   99.8   0.0     2   123     4   133     3   141 0.91 -
scaffold_25:706002-706496 -            165 33667at4891          -            129   1.4e-26   90.1   0.1   1   1   8.9e-29   1.8e-26   89.7   0.1     3   123     7   132     5   139 0.87 -
scaffold_37:705793-706227 -            145 33667at4891          -            129   4.7e-23   78.7   0.1   1   1   2.9e-25     6e-23   78.4   0.1    30   120    37   130    20   139 0.89 -
contig_12:444688-445305   -            206 33667at4891          -            129   1.6e-21   73.7   0.1   1   1     1e-23   2.1e-21   73.4   0.1    22   120    22   126     2   144 0.82 -
contig_2:599738-600223    -            162 33667at4891          -            129   1.7e-19   67.2   0.4   1   1   8.3e-21   1.7e-18   64.0   0.4     2   115     3   136     2   147 0.82 -
contig_16:1167358-1167792 -            145 33667at4891          -            129     2e-18   63.7   0.0   1   1   1.1e-20   2.3e-18   63.6   0.0    45   117    48   122    16   133 0.86 -
contig_16:956526-957002   -            159 33667at4891          -            129   8.3e-17   58.5   0.6   1   1   3.3e-18   6.7e-16   55.6   0.5    37   123    46   147    14   152 0.81 -
contig_12:216996-217745   -            250 33667at4891          -            129   4.1e-11   40.1   0.0   1   1     3e-13   6.1e-11   39.5   0.0     2   105     7   117     6   136 0.82 -
scaffold_25:753677-754075 -            133 33667at4891          -            129   1.9e-05   21.7   0.0   1   1   1.2e-07   2.4e-05   21.4   0.0    32   108    40   121    23   127 0.81 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/inf-52-2022/De_novo_assembly/06_Busco/busco_downloads/lineages/saccharomycetes_odb10/hmms/33667at4891.hmm
# Target file:     /home/inf-52-2022/De_novo_assembly/06_Busco/output/flye.assembly.fasta/run_saccharomycetes_odb10/metaeuk_output/initial_results/flye.assembly.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/inf-52-2022/De_novo_assembly/06_Busco/output/flye.assembly.fasta/run_saccharomycetes_odb10/hmmer_output/initial_run_results/33667at4891.out --cpu 1 /home/inf-52-2022/De_novo_assembly/06_Busco/busco_downloads/lineages/saccharomycetes_odb10/hmms/33667at4891.hmm /home/inf-52-2022/De_novo_assembly/06_Busco/output/flye.assembly.fasta/run_saccharomycetes_odb10/metaeuk_output/initial_results/flye.assembly.fasta.modified.fas 
# Current dir:     /home/inf-52-2022/De_novo_assembly/06_Busco
# Date:            Fri Feb 24 09:20:56 2023
# [ok]
