#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
contig_39:495910-496824   -            305 20394at4891          -            247  1.6e-122  404.8   6.0   1   2  3.9e-108  2.6e-105  348.5   1.5     1   216     4   251     4   264 0.91 -
contig_39:495910-496824   -            305 20394at4891          -            247  1.6e-122  404.8   6.0   2   2   2.1e-19   1.4e-16   57.9   0.2   213   247   271   305   254   305 0.93 -
scaffold_25:450373-452274 -            634 20394at4891          -            247     8e-09   32.5   0.1   1   2   6.8e-09   4.5e-06   23.5   0.1   124   208   408   502   353   517 0.82 -
scaffold_25:450373-452274 -            634 20394at4891          -            247     8e-09   32.5   0.1   2   2   0.00093      0.62    6.6   0.0   211   237   597   623   587   629 0.86 -
contig_5:776847-778079    -            411 20394at4891          -            247   1.2e-08   31.9   0.1   1   2   1.7e-09   1.2e-06   25.4   0.1   135   199   247   315   240   345 0.82 -
contig_5:776847-778079    -            411 20394at4891          -            247   1.2e-08   31.9   0.1   2   2    0.0057       3.8    4.0   0.0   213   236   378   401   365   408 0.85 -
scaffold_37:679759-680856 -            366 20394at4891          -            247   2.3e-08   31.0   0.2   1   2   7.7e-11   5.2e-08   29.8   0.0   130   210   218   299   181   311 0.86 -
scaffold_37:679759-680856 -            366 20394at4891          -            247   2.3e-08   31.0   0.2   2   2       1.1   7.1e+02   -3.4   0.0   214   235   327   348   321   351 0.84 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/inf-52-2022/De_novo_assembly/06_Busco/busco_downloads/lineages/saccharomycetes_odb10/hmms/20394at4891.hmm
# Target file:     /home/inf-52-2022/De_novo_assembly/06_Busco/output/flye.assembly.fasta/run_saccharomycetes_odb10/metaeuk_output/initial_results/flye.assembly.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/inf-52-2022/De_novo_assembly/06_Busco/output/flye.assembly.fasta/run_saccharomycetes_odb10/hmmer_output/initial_run_results/20394at4891.out --cpu 1 /home/inf-52-2022/De_novo_assembly/06_Busco/busco_downloads/lineages/saccharomycetes_odb10/hmms/20394at4891.hmm /home/inf-52-2022/De_novo_assembly/06_Busco/output/flye.assembly.fasta/run_saccharomycetes_odb10/metaeuk_output/initial_results/flye.assembly.fasta.modified.fas 
# Current dir:     /home/inf-52-2022/De_novo_assembly/06_Busco
# Date:            Fri Feb 24 09:20:55 2023
# [ok]
