#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
contig_23:277555-278865   -            437 11586at4891          -            343  1.1e-207  686.1   1.9   1   1  1.3e-209  1.3e-207  685.8   1.9     7   343    71   432    65   432 0.95 -
contig_16:1266781-1269285 -            835 11586at4891          -            343  2.3e-122  405.5   0.5   1   2   2.6e-65   2.8e-63  211.2   0.6    81   326   195   442   167   447 0.92 -
contig_16:1266781-1269285 -            835 11586at4891          -            343  2.3e-122  405.5   0.5   2   2   1.9e-59     2e-57  192.0   0.0    79   322   466   714   448   730 0.91 -
scaffold_37:56135-58618   -            828 11586at4891          -            343  1.4e-110  366.7   0.0   1   2   1.1e-56   1.2e-54  182.8   0.0    96   319   201   431   195   447 0.89 -
scaffold_37:56135-58618   -            828 11586at4891          -            343  1.4e-110  366.7   0.0   2   2   2.5e-56   2.7e-54  181.7   0.0    96   319   529   758   511   770 0.90 -
scaffold_37:873945-876275 -            777 11586at4891          -            343  2.3e-109  362.8   0.1   1   2   7.9e-53   8.4e-51  170.2   0.0    95   315   240   467   232   493 0.86 -
scaffold_37:873945-876275 -            777 11586at4891          -            343  2.3e-109  362.8   0.1   2   2   5.6e-59     6e-57  190.4   0.0    92   323   508   742   482   752 0.91 -
contig_39:181381-182781   -            467 11586at4891          -            343   5.6e-96  318.7   0.2   1   1   7.3e-98   7.8e-96  318.3   0.2    40   336   149   453   140   460 0.92 -
scaffold_25:689198-690409 -            404 11586at4891          -            343   4.6e-94  312.4   1.8   1   1   5.3e-96   5.7e-94  312.1   1.8    22   335    57   390    36   397 0.88 -
contig_12:332552-387050   -            540 11586at4891          -            343   8.9e-90  298.4   0.1   1   2   6.7e-37   7.2e-35  117.8   0.0   100   321     2   244     1   255 0.79 -
contig_12:332552-387050   -            540 11586at4891          -            343   8.9e-90  298.4   0.1   2   2   1.3e-54   1.3e-52  176.1   0.1    92   327   280   527   267   537 0.88 -
contig_16:262402-263685   -            428 11586at4891          -            343   7.7e-86  285.4   0.5   1   1   9.7e-88     1e-85  285.0   0.5    10   324    68   402    61   418 0.90 -
contig_16:1066064-1067380 -            439 11586at4891          -            343   5.2e-85  282.7   0.3   1   1   6.4e-87   6.8e-85  282.3   0.3    42   337   120   429    82   434 0.88 -
contig_23:539417-540724   -            436 11586at4891          -            343   1.1e-83  278.3   0.1   1   1   1.5e-85   1.6e-83  277.8   0.1    57   337   140   425   115   431 0.92 -
scaffold_25:62769-66899   -           1377 11586at4891          -            343   1.1e-54  183.0   0.0   1   2   7.5e-56     8e-54  180.1   0.0    96   319   409   640   395   660 0.89 -
scaffold_25:62769-66899   -           1377 11586at4891          -            343   1.1e-54  183.0   0.0   2   2      0.72        77   -0.7   0.0   137   203   772   839   755   843 0.66 -
contig_12:386073-387632   -            520 11586at4891          -            343   1.8e-52  175.7   0.1   1   1   2.5e-54   2.7e-52  175.1   0.1    95   327    69   313    60   330 0.88 -
contig_5:619574-621814    -            747 11586at4891          -            343   3.2e-50  168.3   0.1   1   1   4.7e-52     5e-50  167.6   0.1    93   326   274   508   265   518 0.92 -
scaffold_25:557125-558210 -            362 11586at4891          -            343   4.4e-48  161.2   0.0   1   1   5.5e-50   5.8e-48  160.8   0.0    89   324    80   321    68   334 0.89 -
contig_39:77908-81021     -           1038 11586at4891          -            343   6.1e-46  154.2   0.0   1   2    0.0039      0.42    6.8   0.0   134   277   449   604   416   663 0.61 -
contig_39:77908-81021     -           1038 11586at4891          -            343   6.1e-46  154.2   0.0   2   2   3.4e-45   3.6e-43  145.1   0.0    93   282   685   871   676   920 0.87 -
contig_5:889691-891001    -            437 11586at4891          -            343   2.4e-45  152.2   0.0   1   1   3.2e-47   3.4e-45  151.8   0.0    93   322   126   356   119   374 0.87 -
contig_21:20425-23277     -            951 11586at4891          -            343   5.8e-45  151.0   0.0   1   2      0.17        18    1.4   0.0   193   283   462   552   391   573 0.76 -
contig_21:20425-23277     -            951 11586at4891          -            343   5.8e-45  151.0   0.0   2   2   8.1e-46   8.6e-44  147.1   0.0    96   296   649   848   637   890 0.85 -
contig_38:413613-415883   -            757 11586at4891          -            343   2.2e-39  132.7   0.9   1   2     1e-38   1.1e-36  123.8   0.6   101   319   240   476   228   495 0.82 -
contig_38:413613-415883   -            757 11586at4891          -            343   2.2e-39  132.7   0.9   2   2    0.0042      0.45    6.7   0.0   136   166   559   591   527   642 0.69 -
contig_5:426106-427080    -            325 11586at4891          -            343   9.7e-39  130.5   0.0   1   1   1.2e-40   1.3e-38  130.1   0.0    84   323    27   278    11   293 0.82 -
