#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold_37:56135-58618   -            828 3496at4891           -            659         0 1146.3  18.7   1   5   0.00032      0.03    9.7   0.2     2    35     2    36     1    49 0.82 -
scaffold_37:56135-58618   -            828 3496at4891           -            659         0 1146.3  18.7   2   5   9.3e-08   8.6e-06   21.4   0.2    26    71    59   107    45   119 0.82 -
scaffold_37:56135-58618   -            828 3496at4891           -            659         0 1146.3  18.7   3   5  4.9e-154  4.5e-152  504.7   2.1    45   348   135   442   122   460 0.89 -
scaffold_37:56135-58618   -            828 3496at4891           -            659         0 1146.3  18.7   4   5  6.2e-177  5.7e-175  580.4   0.0   342   625   479   763   474   789 0.95 -
scaffold_37:56135-58618   -            828 3496at4891           -            659         0 1146.3  18.7   5   5   6.1e-13   5.6e-11   38.5   0.1   624   658   790   824   786   825 0.96 -
contig_16:1266781-1269285 -            835 3496at4891           -            659  1.9e-169  562.1   1.0   1   2    6e-169  5.5e-167  554.0   0.1    98   623   200   714   170   731 0.94 -
contig_16:1266781-1269285 -            835 3496at4891           -            659  1.9e-169  562.1   1.0   2   2    0.0023      0.21    6.9   0.1   626   657   753   784   750   786 0.93 -
scaffold_37:873945-876275 -            777 3496at4891           -            659  1.1e-154  513.3   0.1   1   1  2.2e-156  2.1e-154  512.4   0.1    97   651   230   770   221   777 0.93 -
contig_12:332552-387050   -            540 3496at4891           -            659   1.1e-97  324.9   0.0   1   1   6.1e-99   5.6e-97  322.7   0.0   113   638     3   536     1   539 0.88 -
contig_21:20425-23277     -            951 3496at4891           -            659   4.3e-85  283.4   0.1   1   2   9.7e-84     9e-82  272.4   0.0   140   621   390   879   378   894 0.81 -
contig_21:20425-23277     -            951 3496at4891           -            659   4.3e-85  283.4   0.1   2   2   0.00078     0.072    8.4   0.1   616   654   907   945   893   949 0.90 -
contig_39:77908-81021     -           1038 3496at4891           -            659   1.1e-79  265.5   0.0   1   2   1.6e-78   1.5e-76  255.2   0.0    63   622   365   924   350   959 0.84 -
contig_39:77908-81021     -           1038 3496at4891           -            659   1.1e-79  265.5   0.0   2   2      0.18        17    0.6   0.0   619   650   976  1007   961  1018 0.73 -
scaffold_25:62769-66899   -           1377 3496at4891           -            659   8.3e-73  242.8   0.0   1   2     1e-70   9.5e-69  229.4   0.0    87   384   388   680   336   687 0.81 -
scaffold_25:62769-66899   -           1377 3496at4891           -            659   8.3e-73  242.8   0.0   2   2   0.00014     0.013   10.8   0.0   143   215   767   839   757   845 0.87 -
scaffold_25:689198-690409 -            404 3496at4891           -            659   5.5e-64  213.7   0.0   1   1   8.6e-66   7.9e-64  213.1   0.0   388   639   140   389   128   397 0.94 -
contig_16:262402-263685   -            428 3496at4891           -            659     8e-64  213.1   0.1   1   1   1.2e-65   1.1e-63  212.6   0.1   363   636   135   412   107   426 0.84 -
