#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
contig_4:88122-89303      -            394 18913at4891          -            326  2.5e-176  582.4   8.1   1   1  7.6e-178  3.4e-175  578.7   8.1     1   326    11   389    11   389 0.92 -
scaffold_25:944491-945681 -            397 18913at4891          -            326   1.3e-49  166.0   0.0   1   1   1.4e-50   6.5e-48  160.4   0.0     8   325    12   396     3   397 0.75 -
scaffold_37:693969-695300 -            444 18913at4891          -            326     1e-45  153.2   1.9   1   2   5.7e-28   2.5e-25   86.1   0.8    32   174    52   223    27   227 0.78 -
scaffold_37:693969-695300 -            444 18913at4891          -            326     1e-45  153.2   1.9   2   2   6.7e-21     3e-18   62.9   0.0   172   325   258   434   253   435 0.81 -
contig_34:335933-337066   -            378 18913at4891          -            326   2.2e-30  102.7   0.1   1   1   1.9e-32   8.3e-30  100.9   0.1    35   326    57   377    15   377 0.73 -
contig_3:260833-261831    -            333 18913at4891          -            326   1.6e-20   70.3   0.0   1   1   9.9e-23   4.4e-20   68.9   0.0   102   225   133   268    46   276 0.84 -
contig_10:660301-661053   -            251 18913at4891          -            326   4.9e-11   39.2   0.0   1   2   1.9e-08   8.3e-06   22.0   0.0   113   180     1    77     1    97 0.81 -
contig_10:660301-661053   -            251 18913at4891          -            326   4.9e-11   39.2   0.0   2   2     2e-06   0.00091   15.3   0.0   226   325   140   246   130   247 0.73 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/inf-52-2022/De_novo_assembly/06_Busco/busco_downloads/lineages/saccharomycetes_odb10/hmms/18913at4891.hmm
# Target file:     /home/inf-52-2022/De_novo_assembly/06_Busco/output/flye.assembly.fasta/run_saccharomycetes_odb10/metaeuk_output/initial_results/flye.assembly.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/inf-52-2022/De_novo_assembly/06_Busco/output/flye.assembly.fasta/run_saccharomycetes_odb10/hmmer_output/initial_run_results/18913at4891.out --cpu 1 /home/inf-52-2022/De_novo_assembly/06_Busco/busco_downloads/lineages/saccharomycetes_odb10/hmms/18913at4891.hmm /home/inf-52-2022/De_novo_assembly/06_Busco/output/flye.assembly.fasta/run_saccharomycetes_odb10/metaeuk_output/initial_results/flye.assembly.fasta.modified.fas 
# Current dir:     /home/inf-52-2022/De_novo_assembly/06_Busco
# Date:            Fri Feb 24 09:20:55 2023
# [ok]
