#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
contig_5:609748-612450    -            901 12347at4891          -            619  8.8e-249  824.6  20.6   1   1  2.4e-250  1.9e-248  823.5  20.6    16   615    63   895    58   899 0.88 -
contig_5:307633-308529    -            299 12347at4891          -            619   1.5e-48  163.2   0.9   1   1     4e-50   3.1e-48  162.2   0.9   290   555     1   284     1   298 0.86 -
contig_23:332020-332931   -            304 12347at4891          -            619     2e-48  162.8   1.5   1   1   5.3e-50   4.1e-48  161.8   1.5   290   547    12   285     8   301 0.86 -
contig_10:604853-605812   -            320 12347at4891          -            619   5.2e-41  138.3   1.5   1   1   1.3e-42     1e-40  137.3   1.5   292   563    11   304     6   315 0.83 -
contig_38:207570-208700   -            377 12347at4891          -            619   5.3e-41  138.3   0.3   1   4   5.8e-09   4.5e-07   26.2   0.0   463   505    41    83    28    99 0.84 -
contig_38:207570-208700   -            377 12347at4891          -            619   5.3e-41  138.3   0.3   2   4   6.1e-14   4.7e-12   42.7   0.0   323   416   115   211   108   214 0.84 -
contig_38:207570-208700   -            377 12347at4891          -            619   5.3e-41  138.3   0.3   3   4     1e-14   7.7e-13   45.3   0.0   298   353   184   245   183   248 0.89 -
contig_38:207570-208700   -            377 12347at4891          -            619   5.3e-41  138.3   0.3   4   4   2.5e-12   1.9e-10   37.3   0.0   466   557   279   372   263   377 0.80 -
contig_12:431892-432782   -            297 12347at4891          -            619   7.9e-39  131.1   0.3   1   3   3.3e-21   2.5e-19   66.7   0.0   296   412    12   137     9   141 0.89 -
contig_12:431892-432782   -            297 12347at4891          -            619   7.9e-39  131.1   0.3   2   3   2.9e-08   2.2e-06   23.9   0.0   319   354   141   176   134   179 0.88 -
contig_12:431892-432782   -            297 12347at4891          -            619   7.9e-39  131.1   0.3   3   3   2.8e-12   2.2e-10   37.2   0.1   445   560   180   296   178   297 0.89 -
