#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
contig_34:443559-444851   -            431 11037at4891          -            363    2e-185  613.1   1.6   1   1  3.1e-187  2.7e-185  612.7   1.6     2   362     8   418     7   419 0.92 -
contig_34:228935-230395   -            487 11037at4891          -            363   3.5e-95  316.3   0.1   1   1   5.6e-97     5e-95  315.7   0.1    16   360    88   465    73   468 0.85 -
scaffold_37:117230-119446 -            739 11037at4891          -            363   1.6e-72  241.7   1.6   1   1   2.8e-73   2.5e-71  237.7   1.6    17   320   243   576   225   602 0.81 -
scaffold_25:738623-740191 -            523 11037at4891          -            363   1.4e-64  215.5   0.1   1   1   2.3e-65     2e-63  211.7   0.1    12   317   129   463   119   471 0.85 -
contig_10:142158-143258   -            367 11037at4891          -            363   1.4e-62  209.0   2.9   1   1     4e-64   3.6e-62  207.6   2.9    17   329    21   354    17   363 0.85 -
contig_39:562225-563325   -            367 11037at4891          -            363   1.4e-62  209.0   2.9   1   1     4e-64   3.6e-62  207.6   2.9    17   329    21   354    17   363 0.85 -
contig_5:333653-334888    -            412 11037at4891          -            363   5.5e-62  207.0   0.1   1   1   1.9e-63   1.7e-61  205.4   0.1    12   324    26   377    16   404 0.80 -
contig_16:1108221-1111205 -            995 11037at4891          -            363   1.1e-61  206.0   0.0   1   2     3e-37   2.7e-35  119.2   0.0    13   220   155   378   141   422 0.74 -
contig_16:1108221-1111205 -            995 11037at4891          -            363   1.1e-61  206.0   0.0   2   2   9.7e-27   8.7e-25   84.6   0.0   215   330   434   550   426   572 0.90 -
contig_23:366705-368225   -            507 11037at4891          -            363   8.9e-61  203.0   0.0   1   1   2.3e-62   2.1e-60  201.8   0.0    12   324   117   468   110   494 0.81 -
contig_16:1017439-1018551 -            371 11037at4891          -            363   1.5e-59  199.0   4.7   1   1   8.2e-61   7.3e-59  196.8   4.7    16   332    22   363    18   369 0.84 -
contig_16:575083-576846   -            588 11037at4891          -            363   1.6e-59  198.9   2.3   1   2   1.8e-27   1.6e-25   87.0   0.5    17   181   196   388   184   403 0.78 -
contig_16:575083-576846   -            588 11037at4891          -            363   1.6e-59  198.9   2.3   2   2   1.1e-34   9.8e-33  110.8   0.1   216   319   439   543   428   577 0.89 -
contig_2:73114-74628      -            505 11037at4891          -            363   4.3e-58  194.2   0.0   1   1   4.6e-59   4.1e-57  191.0   0.0     9   317    54   394    46   400 0.81 -
contig_10:366999-369308   -            770 11037at4891          -            363     2e-57  192.0   0.1   1   1   2.3e-59     2e-57  192.0   0.1    19   318    65   398    53   428 0.81 -
contig_16:1333572-1334969 -            466 11037at4891          -            363     3e-57  191.4   0.1   1   1   5.5e-59   4.9e-57  190.7   0.1    16   343    48   395    40   409 0.85 -
contig_38:115991-118504   -            838 11037at4891          -            363   3.3e-57  191.3   0.7   1   2   6.5e-37   5.8e-35  118.1   0.2    19   186   269   450   257   472 0.85 -
contig_38:115991-118504   -            838 11037at4891          -            363   3.3e-57  191.3   0.7   2   2     1e-22     9e-21   71.4   0.0   215   320   516   621   512   663 0.89 -
contig_21:414509-417101   -            535 11037at4891          -            363   1.6e-56  189.1   0.0   1   1   2.5e-57   2.3e-55  185.3   0.0    15   319   130   463   116   477 0.85 -
contig_38:285730-287976   -            749 11037at4891          -            363     1e-54  183.1   2.0   1   2   4.7e-30   4.2e-28   95.6   0.1    10   164   164   329   157   337 0.81 -
contig_38:285730-287976   -            749 11037at4891          -            363     1e-54  183.1   2.0   2   2   8.4e-27   7.5e-25   84.9   0.4   215   316   445   562   428   592 0.88 -
