#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
contig_39:77908-81021     -           1038 4544at4891           -            682  3.9e-222  736.8   5.6   1   3   4.2e-21   5.2e-19   65.5   0.3     2   125    16   186    15   203 0.73 -
contig_39:77908-81021     -           1038 4544at4891           -            682  3.9e-222  736.8   5.6   2   3  8.8e-186  1.1e-183  609.7   0.1   213   612   450   926   420   944 0.80 -
contig_39:77908-81021     -           1038 4544at4891           -            682  3.9e-222  736.8   5.6   3   3     3e-17   3.6e-15   52.8   0.1   613   682   968  1038   956  1038 0.84 -
contig_16:1266781-1269285 -            835 4544at4891           -            682  1.8e-151  503.2   0.0   1   2   1.1e-66   1.3e-64  216.2   0.0   380   611   205   438   188   452 0.94 -
contig_16:1266781-1269285 -            835 4544at4891           -            682  1.8e-151  503.2   0.0   2   2   4.4e-86   5.4e-84  280.2   0.0   353   668   451   793   439   806 0.86 -
scaffold_37:873945-876275 -            777 4544at4891           -            682  4.8e-139  462.2   0.0   1   2   8.5e-60     1e-57  193.4   0.0   386   612   242   475   228   483 0.92 -
scaffold_37:873945-876275 -            777 4544at4891           -            682  4.8e-139  462.2   0.0   2   2   5.5e-82   6.7e-80  266.7   0.0   357   617   484   747   477   757 0.94 -
scaffold_37:56135-58618   -            828 4544at4891           -            682  1.3e-136  454.1   0.0   1   2     1e-55   1.3e-53  179.9   0.0   386   617   202   439   170   470 0.89 -
scaffold_37:56135-58618   -            828 4544at4891           -            682  1.3e-136  454.1   0.0   2   2   1.6e-83     2e-81  271.8   0.0   357   658   501   822   491   826 0.90 -
contig_21:20425-23277     -            951 4544at4891           -            682     2e-86  288.3   0.1   1   2       0.2        24    0.5   0.0   564   646   561   640   548   647 0.75 -
contig_21:20425-23277     -            951 4544at4891           -            682     2e-86  288.3   0.1   2   2   1.4e-87   1.7e-85  285.2   0.0   358   659   621   948   569   950 0.83 -
contig_12:332552-387050   -            540 4544at4891           -            682   1.8e-79  265.3   0.0   1   3   6.1e-25   7.4e-23   78.2   0.0   388   515     1   128     1   135 0.89 -
contig_12:332552-387050   -            540 4544at4891           -            682   1.8e-79  265.3   0.0   2   3   3.7e-10   4.5e-08   29.4   0.0   518   655   151   285   144   288 0.86 -
contig_12:332552-387050   -            540 4544at4891           -            682   1.8e-79  265.3   0.0   3   3   7.9e-49   9.6e-47  157.1   0.0   384   608   283   519   280   538 0.85 -
contig_38:413613-415883   -            757 4544at4891           -            682   2.6e-58  195.4   0.1   1   2   2.9e-57   3.6e-55  185.0   0.0   424   649   275   518   263   529 0.86 -
