#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
contig_16:683375-684763   -            463 9032at4891           -            386  1.8e-226  748.8   8.6   1   3  3.6e-227  4.8e-225  744.1   5.0     7   366    22   391    18   403 0.97 -
contig_16:683375-684763   -            463 9032at4891           -            386  1.8e-226  748.8   8.6   2   3     0.015       1.9    4.6   0.0   354   382   401   429   391   435 0.76 -
contig_16:683375-684763   -            463 9032at4891           -            386  1.8e-226  748.8   8.6   3   3      0.31        41    0.3   0.0   374   386   444   456   430   456 0.87 -
contig_5:112300-113712    -            471 9032at4891           -            386   7.5e-96  318.8   1.5   1   1   9.2e-98   1.2e-95  318.0   1.5     9   363    20   372    14   388 0.92 -
contig_12:332552-387050   -            540 9032at4891           -            386   4.4e-09   33.1   0.2   1   2   2.7e-05    0.0036   13.7   0.0    50   105    32    85    17   108 0.86 -
contig_12:332552-387050   -            540 9032at4891           -            386   4.4e-09   33.1   0.2   2   2   2.9e-06   0.00039   16.8   0.1    29    94   290   360   274   380 0.72 -
contig_16:1266781-1269285 -            835 9032at4891           -            386   2.7e-08   30.5   0.0   1   2   2.5e-05    0.0034   13.7   0.0    53   110   248   300   204   346 0.78 -
contig_16:1266781-1269285 -            835 9032at4891           -            386   2.7e-08   30.5   0.0   2   2   1.9e-05    0.0026   14.1   0.0    53    96   521   562   513   578 0.85 -
scaffold_37:56135-58618   -            828 9032at4891           -            386   3.5e-07   26.9   0.0   1   3   6.5e-05    0.0087   12.4   0.0    54    93   240   277   235   298 0.82 -
scaffold_37:56135-58618   -            828 9032at4891           -            386   3.5e-07   26.9   0.0   2   3       5.6   7.5e+02   -3.9   0.0   145   193   494   541   486   543 0.78 -
scaffold_37:56135-58618   -            828 9032at4891           -            386   3.5e-07   26.9   0.0   3   3   0.00012     0.017   11.5   0.0    55   103   569   615   548   682 0.90 -
scaffold_37:873945-876275 -            777 9032at4891           -            386   5.5e-06   22.9   0.0   1   2    0.0012      0.16    8.2   0.0    54   136   280   358   276   381 0.72 -
scaffold_37:873945-876275 -            777 9032at4891           -            386   5.5e-06   22.9   0.0   2   2   7.2e-05    0.0096   12.2   0.0    53   109   550   605   543   640 0.88 -
contig_38:413613-415883   -            757 9032at4891           -            386   1.4e-05   21.5   0.0   1   2   4.6e-05    0.0061   12.9   0.0    53   108   274   328   259   339 0.87 -
contig_38:413613-415883   -            757 9032at4891           -            386   1.4e-05   21.5   0.0   2   2    0.0046      0.62    6.3   0.0    54    93   558   595   540   620 0.71 -
contig_16:1066064-1067380 -            439 9032at4891           -            386   0.00014   18.3   0.1   1   1   2.4e-06   0.00032   17.1   0.1    54    94   219   257   212   274 0.87 -
contig_12:386073-387632   -            520 9032at4891           -            386   0.00026   17.4   0.1   1   1   3.7e-06    0.0005   16.5   0.1    54    94   108   146    67   167 0.75 -
contig_5:426106-427080    -            325 9032at4891           -            386   0.00027   17.4   0.1   1   3   6.7e-06    0.0009   15.6   0.0    44   104    67   125    33   135 0.85 -
contig_5:426106-427080    -            325 9032at4891           -            386   0.00027   17.4   0.1   2   3       1.8   2.4e+02   -2.2   0.0   283   295   133   145   127   150 0.80 -
