#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
contig_16:1328962-1330527 -            522 14677at4891          -            305   5.2e-88  292.3  15.4   1   4   3.2e-09   2.2e-07   27.5   1.5     1    35     4    38     4    62 0.83 -
contig_16:1328962-1330527 -            522 14677at4891          -            305   5.2e-88  292.3  15.4   2   4     0.017       1.2    5.4   0.1    28    57    66    95    58   106 0.83 -
contig_16:1328962-1330527 -            522 14677at4891          -            305   5.2e-88  292.3  15.4   3   4    0.0026      0.17    8.1   0.1    40    76   109   145    93   165 0.82 -
contig_16:1328962-1330527 -            522 14677at4891          -            305   5.2e-88  292.3  15.4   4   4   4.4e-77   2.9e-75  250.4   1.2    71   305   182   511   155   511 0.78 -
contig_7:255115-256113    -            333 14677at4891          -            305   4.5e-13   46.2  12.5   1   5    0.0033      0.22    7.7   0.1   182   197    19    34    16    57 0.89 -
contig_7:255115-256113    -            333 14677at4891          -            305   4.5e-13   46.2  12.5   2   5   1.1e-07   7.4e-06   22.5   1.1   179   251    66   137    43   144 0.78 -
contig_7:255115-256113    -            333 14677at4891          -            305   4.5e-13   46.2  12.5   3   5    0.0079      0.53    6.5   0.1   184   200   112   128   106   163 0.68 -
contig_7:255115-256113    -            333 14677at4891          -            305   4.5e-13   46.2  12.5   4   5    0.0023      0.15    8.3   0.0   171   217   221   272   211   278 0.70 -
contig_7:255115-256113    -            333 14677at4891          -            305   4.5e-13   46.2  12.5   5   5   0.00017     0.011   12.0   0.2   183   228   278   327   274   333 0.73 -
contig_39:515880-516758   -            293 14677at4891          -            305   8.5e-13   45.3   0.2   1   3    0.0098      0.65    6.2   0.0   182   197    30    45     8    55 0.82 -
