#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
contig_10:562732-563787   -            352 14055at4891          -            265  1.1e-138  458.3   1.2   1   2  7.9e-130  1.3e-127  422.0   0.1     1   219    26   249    26   293 0.89 -
contig_10:562732-563787   -            352 14055at4891          -            265  1.1e-138  458.3   1.2   2   2   4.8e-12   8.1e-10   35.8   0.3   220   265   304   351   249   351 0.66 -
contig_21:87099-88100     -            334 14055at4891          -            265   1.2e-68  228.7   1.1   1   2   1.2e-69     2e-67  224.7   0.1     1   209    14   216    14   223 0.92 -
contig_21:87099-88100     -            334 14055at4891          -            265   1.2e-68  228.7   1.1   2   2      0.11        18    1.9   0.1   182   256   243   319   240   327 0.77 -
contig_23:949185-950138   -            318 14055at4891          -            265   7.4e-65  216.3   0.3   1   2   1.2e-66     2e-64  214.8   0.1     1   209     9   212     9   238 0.93 -
contig_23:949185-950138   -            318 14055at4891          -            265   7.4e-65  216.3   0.3   2   2       1.2     2e+02   -1.5   0.0   222   264   269   315   233   316 0.62 -
contig_38:389677-390738   -            354 14055at4891          -            265   7.6e-38  127.7   3.8   1   1   2.7e-38   4.5e-36  121.9   3.8     2   236     4   270     3   277 0.77 -
contig_23:339381-341963   -            861 14055at4891          -            265   1.3e-14   51.6   0.1   1   1   5.1e-16   8.5e-14   48.9   0.1     2   224   298   537   297   563 0.70 -
contig_2:505749-507950    -            734 14055at4891          -            265     1e-09   35.5   3.1   1   2     0.053       8.8    2.9   0.1     2    20   109   127   108   139 0.83 -
contig_2:505749-507950    -            734 14055at4891          -            265     1e-09   35.5   3.1   2   2   9.5e-10   1.6e-07   28.3   0.6    36   208   172   359   156   373 0.74 -
contig_12:45386-47347     -            654 14055at4891          -            265   3.4e-05   20.7   0.2   1   2     6e-05      0.01   12.6   0.0     2    57    61   121    60   129 0.85 -
contig_12:45386-47347     -            654 14055at4891          -            265   3.4e-05   20.7   0.2   2   2    0.0074       1.2    5.7   0.1   173   233   278   339   249   378 0.57 -
contig_16:1266781-1269285 -            835 14055at4891          -            265   8.8e-05   19.3   0.3   1   2    0.0048       0.8    6.3   0.0    36    56   251   271   239   279 0.87 -
contig_16:1266781-1269285 -            835 14055at4891          -            265   8.8e-05   19.3   0.3   2   2   0.00041     0.069    9.8   0.1    36    60   524   548   516   559 0.83 -
contig_16:298818-300176   -            453 14055at4891          -            265   0.00092   16.0   0.0   1   1   9.5e-06    0.0016   15.2   0.0    37    75   268   306   263   314 0.88 -
scaffold_37:56135-58618   -            828 14055at4891          -            265    0.0033   14.2   0.0   1   2   0.00057     0.095    9.4   0.0    36    62   242   268   235   276 0.91 -
scaffold_37:56135-58618   -            828 14055at4891          -            265    0.0033   14.2   0.0   2   2      0.21        35    0.9   0.0    36    56   570   590   558   615 0.85 -
contig_16:551124-553556   -            811 14055at4891          -            265    0.0039   13.9   0.0   1   2       2.2   3.6e+02   -2.4   0.0    10    56   113   159   109   163 0.68 -
contig_16:551124-553556   -            811 14055at4891          -            265    0.0039   13.9   0.0   2   2    0.0001     0.017   11.8   0.0    13   118   512   617   503   632 0.76 -
contig_10:58117-59520     -            468 14055at4891          -            265    0.0086   12.8   0.6   1   4     0.001      0.17    8.6   0.0    17    59    44    86    39    97 0.85 -
contig_10:58117-59520     -            468 14055at4891          -            265    0.0086   12.8   0.6   2   4      0.24        40    0.8   0.0   126   161   163   198   155   205 0.79 -
contig_10:58117-59520     -            468 14055at4891          -            265    0.0086   12.8   0.6   3   4       4.5   7.6e+02   -3.4   0.0   195   214   287   306   284   310 0.85 -
contig_10:58117-59520     -            468 14055at4891          -            265    0.0086   12.8   0.6   4   4         2   3.3e+02   -2.3   0.1   145   184   347   387   345   448 0.56 -
contig_38:413613-415883   -            757 14055at4891          -            265     0.012   12.3   0.0   1   3    0.0048       0.8    6.3   0.0    28    48   269   289   264   302 0.82 -
contig_38:413613-415883   -            757 14055at4891          -            265     0.012   12.3   0.0   2   3       3.4   5.7e+02   -3.0   0.0   107   120   342   355   323   359 0.79 -
contig_38:413613-415883   -            757 14055at4891          -            265     0.012   12.3   0.0   3   3     0.061        10    2.7   0.0    29    49   553   573   538   587 0.81 -
contig_12:332552-387050   -            540 14055at4891          -            265     0.013   12.2   0.1   1   2    0.0015      0.25    8.0   0.0    35    58    37    60    30    71 0.83 -
contig_12:332552-387050   -            540 14055at4891          -            265     0.013   12.2   0.1   2   2      0.14        23    1.6   0.0    37    54   325   342   281   357 0.82 -
contig_38:214351-214893   -            181 14055at4891          -            265     0.015   12.0   0.1   1   2   0.00023     0.038   10.7   0.0    34    57     6    29     2    33 0.87 -
contig_38:214351-214893   -            181 14055at4891          -            265     0.015   12.0   0.1   2   2       2.7   4.5e+02   -2.7   0.0   198   231   118   151    97   162 0.66 -
