#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
contig_39:170813-171553   -            247 25443at4891          -            235  4.1e-136  449.2   0.0   1   1    1e-138  4.6e-136  449.0   0.0     1   235     1   247     1   247 0.96 -
contig_16:1090551-1091444 -            298 25443at4891          -            235     3e-50  168.2   1.0   1   3   2.9e-13   1.3e-10   38.5   0.0     2    63     2    74     1   103 0.78 -
contig_16:1090551-1091444 -            298 25443at4891          -            235     3e-50  168.2   1.0   2   3   5.2e-17   2.3e-14   50.7   0.1    64   119   101   156    79   168 0.90 -
contig_16:1090551-1091444 -            298 25443at4891          -            235     3e-50  168.2   1.0   3   3   5.6e-25   2.5e-22   76.8   0.0   134   233   194   298   178   298 0.88 -
contig_23:867566-868447   -            294 25443at4891          -            235   6.8e-50  167.0   0.5   1   3   7.9e-14   3.5e-11   40.3   0.0     3    66     1    75     1    92 0.81 -
contig_23:867566-868447   -            294 25443at4891          -            235   6.8e-50  167.0   0.5   2   3   7.6e-17   3.4e-14   50.2   0.2    70   119   102   151    78   163 0.85 -
contig_23:867566-868447   -            294 25443at4891          -            235   6.8e-50  167.0   0.5   3   3   5.4e-24   2.4e-21   73.6   0.0   133   233   187   291   174   293 0.87 -
contig_23:243121-243810   -            230 25443at4891          -            235   6.3e-11   39.5   0.1   1   2     2e-12   8.8e-10   35.7   0.0     3   107    18   131    16   137 0.82 -
contig_23:243121-243810   -            230 25443at4891          -            235   6.3e-11   39.5   0.1   2   2     0.042        19    1.9   0.0   146   188   139   182   132   205 0.71 -
contig_39:528078-528881   -            268 25443at4891          -            235   3.4e-07   27.3   0.0   1   2   7.3e-09   3.2e-06   24.1   0.0     2    95     6   113     5   133 0.75 -
contig_39:528078-528881   -            268 25443at4891          -            235   3.4e-07   27.3   0.0   2   2     0.093        41    0.8   0.0   150   178   152   182   138   189 0.67 -
contig_10:117939-119276   -            446 25443at4891          -            235   0.00083   16.2   0.0   1   2    0.0004      0.18    8.6   0.0     5    61   223   284   219   294 0.78 -
contig_10:117939-119276   -            446 25443at4891          -            235   0.00083   16.2   0.0   2   2    0.0056       2.5    4.8   0.0   157   198   347   388   331   410 0.85 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/inf-52-2022/De_novo_assembly/06_Busco/busco_downloads/lineages/saccharomycetes_odb10/hmms/25443at4891.hmm
# Target file:     /home/inf-52-2022/De_novo_assembly/06_Busco/output/flye.assembly.fasta/run_saccharomycetes_odb10/metaeuk_output/initial_results/flye.assembly.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/inf-52-2022/De_novo_assembly/06_Busco/output/flye.assembly.fasta/run_saccharomycetes_odb10/hmmer_output/initial_run_results/25443at4891.out --cpu 1 /home/inf-52-2022/De_novo_assembly/06_Busco/busco_downloads/lineages/saccharomycetes_odb10/hmms/25443at4891.hmm /home/inf-52-2022/De_novo_assembly/06_Busco/output/flye.assembly.fasta/run_saccharomycetes_odb10/metaeuk_output/initial_results/flye.assembly.fasta.modified.fas 
# Current dir:     /home/inf-52-2022/De_novo_assembly/06_Busco
# Date:            Fri Feb 24 09:20:55 2023
# [ok]
