#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
contig_5:256052-259318    -           1089 1627at4891           -            823         0 1389.2  21.9   1   2         0         0 1385.2  17.8     1   805    62  1028    62  1042 0.90 -
contig_5:256052-259318    -           1089 1627at4891           -            823         0 1389.2  21.9   2   2    0.0056       2.1    3.7   0.2   797   823  1054  1089  1022  1089 0.61 -
scaffold_25:421629-424820 -           1064 1627at4891           -            823   2.3e-10   36.7   0.4   1   4   5.3e-07    0.0002   17.0   0.0     4    54   150   200   148   217 0.91 -
scaffold_25:421629-424820 -           1064 1627at4891           -            823   2.3e-10   36.7   0.4   2   4    0.0031       1.2    4.6   0.0   207   230   333   356   215   370 0.63 -
scaffold_25:421629-424820 -           1064 1627at4891           -            823   2.3e-10   36.7   0.4   3   4   6.9e-05     0.026   10.1   0.2   365   460   433   538   423   545 0.74 -
scaffold_25:421629-424820 -           1064 1627at4891           -            823   2.3e-10   36.7   0.4   4   4      0.27     1e+02   -1.8   0.0   317   363   671   715   609   724 0.69 -
scaffold_25:251752-253413 -            554 1627at4891           -            823   1.5e-06   24.1   0.0   1   1   6.6e-09   2.5e-06   23.4   0.0   518   603   290   373   271   387 0.80 -
contig_21:183794-186034   -            747 1627at4891           -            823   1.9e-06   23.7   0.0   1   1     1e-08   3.9e-06   22.7   0.0   515   589   365   439   362   455 0.87 -
contig_38:719704-722919   -           1072 1627at4891           -            823   8.3e-05   18.3   0.6   1   3     0.068        26    0.2   0.0     4    55    47    98    46   144 0.80 -
contig_38:719704-722919   -           1072 1627at4891           -            823   8.3e-05   18.3   0.6   2   3    0.0012      0.44    6.0   0.2   137   271   145   282    93   316 0.79 -
contig_38:719704-722919   -           1072 1627at4891           -            823   8.3e-05   18.3   0.6   3   3   0.00026       0.1    8.1   0.0   547   590   588   632   529   681 0.73 -
scaffold_37:843456-846134 -            893 1627at4891           -            823    0.0012   14.5   0.1   1   3   0.00022     0.082    8.4   0.0     3    52    54   103    52   131 0.89 -
scaffold_37:843456-846134 -            893 1627at4891           -            823    0.0012   14.5   0.1   2   3      0.44   1.7e+02   -2.5   0.0   123   156   127   158   116   162 0.75 -
scaffold_37:843456-846134 -            893 1627at4891           -            823    0.0012   14.5   0.1   3   3    0.0075       2.9    3.3   0.0   548   604   632   689   625   825 0.87 -
contig_5:485065-488013    -            983 1627at4891           -            823    0.0017   14.0   0.7   1   4   1.9e-05    0.0074   11.9   0.0     4    54    78   128    76   164 0.88 -
contig_5:485065-488013    -            983 1627at4891           -            823    0.0017   14.0   0.7   2   4      0.89   3.4e+02   -3.5   0.0   283   304   346   367   339   372 0.86 -
contig_5:485065-488013    -            983 1627at4891           -            823    0.0017   14.0   0.7   3   4         1   3.9e+02   -3.7   0.0   557   575   649   667   638   668 0.76 -
contig_5:485065-488013    -            983 1627at4891           -            823    0.0017   14.0   0.7   4   4      0.34   1.3e+02   -2.1   0.4   631   662   748   779   736   835 0.63 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/inf-52-2022/De_novo_assembly/06_Busco/busco_downloads/lineages/saccharomycetes_odb10/hmms/1627at4891.hmm
# Target file:     /home/inf-52-2022/De_novo_assembly/06_Busco/output/flye.assembly.fasta/run_saccharomycetes_odb10/metaeuk_output/initial_results/flye.assembly.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/inf-52-2022/De_novo_assembly/06_Busco/output/flye.assembly.fasta/run_saccharomycetes_odb10/hmmer_output/initial_run_results/1627at4891.out --cpu 1 /home/inf-52-2022/De_novo_assembly/06_Busco/busco_downloads/lineages/saccharomycetes_odb10/hmms/1627at4891.hmm /home/inf-52-2022/De_novo_assembly/06_Busco/output/flye.assembly.fasta/run_saccharomycetes_odb10/metaeuk_output/initial_results/flye.assembly.fasta.modified.fas 
# Current dir:     /home/inf-52-2022/De_novo_assembly/06_Busco
# Date:            Fri Feb 24 09:20:55 2023
# [ok]
