#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
contig_23:539417-540724   -            436 12973at4891          -            349  4.6e-207  684.2  11.8   1   2   1.7e-15   2.1e-13   47.3   3.9     1    48    35    90    35   104 0.87 -
contig_23:539417-540724   -            436 12973at4891          -            349  4.6e-207  684.2  11.8   2   2  2.9e-196  3.6e-194  641.8   1.7    42   349   112   436    88   436 0.95 -
contig_16:1266781-1269285 -            835 12973at4891          -            349  1.7e-101  337.0   0.2   1   2   2.4e-52   2.9e-50  168.5   0.1    46   330   159   442   142   459 0.83 -
contig_16:1266781-1269285 -            835 12973at4891          -            349  1.7e-101  337.0   0.2   2   2     1e-51   1.2e-49  166.5   0.0   102   338   479   726   447   732 0.90 -
scaffold_25:689198-690409 -            404 12973at4891          -            349   9.7e-91  301.6   1.1   1   1     1e-92   1.2e-90  301.3   1.1     6   342    38   393    34   400 0.91 -
contig_16:1066064-1067380 -            439 12973at4891          -            349   3.4e-90  299.8   0.3   1   1   3.6e-92   4.4e-90  299.4   0.3     4   341    72   429    69   433 0.91 -
scaffold_37:873945-876275 -            777 12973at4891          -            349   6.9e-89  295.5   0.0   1   2   6.7e-47   8.2e-45  150.6   0.0   108   331   243   479   227   490 0.85 -
scaffold_37:873945-876275 -            777 12973at4891          -            349   6.9e-89  295.5   0.0   2   2   1.5e-44   1.9e-42  142.8   0.0    90   323   494   738   478   746 0.87 -
contig_39:181381-182781   -            467 12973at4891          -            349   6.9e-85  282.4   0.0   1   1   7.4e-87     9e-85  282.0   0.0    68   342   167   455   146   464 0.90 -
scaffold_37:56135-58618   -            828 12973at4891          -            349   3.2e-83  276.9   0.0   1   2   2.2e-41   2.7e-39  132.4   0.0    96   324   191   432   179   450 0.85 -
scaffold_37:56135-58618   -            828 12973at4891          -            349   3.2e-83  276.9   0.0   2   2   2.4e-44   2.9e-42  142.2   0.0   104   326   527   761   503   776 0.84 -
