#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
contig_16:1079695-1081188 -            498 13303at4891          -            299    2e-139  460.8   1.6   1   4   6.9e-78   1.8e-76  254.1   0.3     2   194     3   218     2   223 0.86 -
contig_16:1079695-1081188 -            498 13303at4891          -            299    2e-139  460.8   1.6   2   4   1.2e-53   3.2e-52  174.5   0.0   159   261   251   353   238   377 0.90 -
contig_16:1079695-1081188 -            498 13303at4891          -            299    2e-139  460.8   1.6   3   4       3.6        93   -1.1   0.0   256   270   376   390   368   405 0.78 -
contig_16:1079695-1081188 -            498 13303at4891          -            299    2e-139  460.8   1.6   4   4     1e-07   2.6e-06   23.7   0.0   268   298   433   463   415   464 0.89 -
contig_23:643244-644101   -            286 13303at4891          -            299   1.9e-42  142.4   0.1   1   1   5.8e-43   1.5e-41  139.4   0.1    20   295     2   286     1   286 0.82 -
contig_5:501098-501982    -            295 13303at4891          -            299   1.5e-35  119.8   0.0   1   1   1.2e-35     3e-34  115.4   0.0    20   298     2   295     1   295 0.80 -
contig_13:271695-272492   -            266 13303at4891          -            299   2.1e-34  115.9   1.3   1   2   3.4e-32   8.8e-31  104.1   1.9    86   243    43   189    24   201 0.90 -
contig_13:271695-272492   -            266 13303at4891          -            299   2.1e-34  115.9   1.3   2   2    0.0062      0.16    8.0   0.0   270   297   231   258   213   260 0.91 -
scaffold_25:520629-521735 -            369 13303at4891          -            299   6.3e-33  111.1   0.0   1   1   4.6e-34   1.2e-32  110.2   0.0    12   297     9   319     2   321 0.79 -
contig_38:255382-256254   -            291 13303at4891          -            299   6.9e-33  111.0   0.0   1   1   2.2e-33   5.5e-32  108.0   0.0    21   298     1   290     1   291 0.79 -
contig_34:166674-167717   -            348 13303at4891          -            299   2.7e-31  105.7   0.0   1   1   1.9e-32   4.7e-31  104.9   0.0    17   296     9   308     3   310 0.80 -
scaffold_37:351289-352593 -            435 13303at4891          -            299   6.5e-31  104.5   0.0   1   1   2.1e-31   5.4e-30  101.5   0.0     8   295    10   301     3   304 0.80 -
contig_5:868468-869409    -            314 13303at4891          -            299   1.7e-30  103.1   0.0   1   1   2.8e-31   7.3e-30  101.0   0.0    25   298     5   309     1   310 0.77 -
contig_2:377100-377930    -            277 13303at4891          -            299   1.8e-30  103.0   0.3   1   1   4.5e-31   1.2e-29  100.4   0.3    27   293     1   275     1   277 0.77 -
contig_38:610560-611501   -            314 13303at4891          -            299   8.3e-30  100.9   0.0   1   1   8.3e-31   2.1e-29   99.5   0.0    16   297     3   305     1   307 0.79 -
contig_16:111262-113151   -            630 13303at4891          -            299   8.7e-30  100.8   1.1   1   2   7.1e-30   1.8e-28   96.5   1.4    20   219    51   249    43   254 0.85 -
contig_16:111262-113151   -            630 13303at4891          -            299   8.7e-30  100.8   1.1   2   2       2.8        71   -0.7   0.0   272   297   279   304   275   305 0.91 -
contig_16:1236748-1237647 -            300 13303at4891          -            299   2.6e-29   99.2   0.0   1   1   7.4e-30   1.9e-28   96.4   0.0    25   298     5   286     1   287 0.80 -
