#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
contig_5:889691-891001    -            437 12560at4891          -            365  4.2e-212  701.0   4.8   1   2   1.1e-29   1.1e-27   94.2   2.3     1    63     5    73     5    86 0.91 -
contig_5:889691-891001    -            437 12560at4891          -            365  4.2e-212  701.0   4.8   2   2  1.2e-185  1.2e-183  607.4   0.0    61   365   109   437    99   437 0.96 -
contig_12:332552-387050   -            540 12560at4891          -            365  3.3e-115  382.2   0.0   1   2   5.4e-76   5.3e-74  246.6   0.0    84   298     1   243     1   248 0.85 -
contig_12:332552-387050   -            540 12560at4891          -            365  3.3e-115  382.2   0.0   2   2   2.1e-40   2.1e-38  129.5   0.0    61   296   264   518   259   532 0.80 -
contig_16:1266781-1269285 -            835 12560at4891          -            365  7.4e-104  344.9   0.1   1   2   1.3e-50   1.3e-48  163.1   0.0    80   297   209   435   204   442 0.92 -
contig_16:1266781-1269285 -            835 12560at4891          -            365  7.4e-104  344.9   0.1   2   2   1.3e-55   1.3e-53  179.5   0.0    76   355   478   774   468   782 0.83 -
scaffold_37:873945-876275 -            777 12560at4891          -            365   5.2e-91  302.6   0.0   1   2   1.3e-44   1.3e-42  143.3   0.0    83   297   243   471   237   484 0.90 -
scaffold_37:873945-876275 -            777 12560at4891          -            365   5.2e-91  302.6   0.0   2   2   8.6e-49   8.6e-47  157.1   0.0    67   295   498   736   479   753 0.89 -
scaffold_37:56135-58618   -            828 12560at4891          -            365   5.5e-89  295.9   0.2   1   2   1.1e-43   1.1e-41  140.3   0.0    78   330   198   460   155   476 0.81 -
scaffold_37:56135-58618   -            828 12560at4891          -            365   5.5e-89  295.9   0.2   2   2   1.3e-47   1.3e-45  153.2   0.0    78   357   526   815   515   821 0.84 -
contig_5:426106-427080    -            325 12560at4891          -            365   1.1e-82  275.2   0.0   1   1   1.4e-84   1.4e-82  274.8   0.0    70   304    28   281     9   310 0.85 -
contig_21:20425-23277     -            951 12560at4891          -            365   5.3e-58  194.0   0.0   1   2     0.034       3.4    3.8   0.0   177   264   462   553   440   565 0.78 -
contig_21:20425-23277     -            951 12560at4891          -            365   5.3e-58  194.0   0.0   2   2   4.1e-58     4e-56  187.8   0.0    56   355   623   938   616   943 0.86 -
scaffold_25:62769-66899   -           1377 12560at4891          -            365     1e-51  173.3   0.0   1   2   4.5e-49   4.5e-47  158.0   0.0    68   295   395   638   374   649 0.84 -
scaffold_25:62769-66899   -           1377 12560at4891          -            365     1e-51  173.3   0.0   2   2   6.7e-05    0.0066   12.7   0.0   121   190   772   842   759   849 0.78 -
scaffold_25:557125-558210 -            362 12560at4891          -            365   1.6e-46  156.2   0.0   1   1   2.1e-48   2.1e-46  155.9   0.0    67   296    73   311    40   354 0.86 -
contig_16:262402-263685   -            428 12560at4891          -            365     7e-46  154.1   0.0   1   1   1.4e-47   1.4e-45  153.1   0.0    76   298   163   398   127   407 0.87 -
contig_23:277555-278865   -            437 12560at4891          -            365   1.4e-45  153.1   0.0   1   1   2.4e-47   2.4e-45  152.4   0.0    78   296   174   404   164   423 0.88 -
contig_16:1066064-1067380 -            439 12560at4891          -            365   1.4e-44  149.8   0.0   1   1   2.1e-46     2e-44  149.3   0.0    76   308   175   422   161   429 0.83 -
contig_39:181381-182781   -            467 12560at4891          -            365   2.4e-44  149.0   0.0   1   1   3.5e-46   3.5e-44  148.5   0.0    73   269   197   398   190   449 0.84 -
contig_23:539417-540724   -            436 12560at4891          -            365   5.3e-44  147.9   1.0   1   2         5     5e+02   -3.3   0.2    44    88    23    65    19    81 0.63 -
contig_23:539417-540724   -            436 12560at4891          -            365   5.3e-44  147.9   1.0   2   2   6.2e-46   6.1e-44  147.7   0.0    75   303   173   413   159   421 0.87 -
scaffold_25:689198-690409 -            404 12560at4891          -            365   6.3e-44  147.7   0.0   1   1   9.4e-46   9.4e-44  147.1   0.0    71   297   133   371    98   391 0.84 -
contig_5:619574-621814    -            747 12560at4891          -            365   1.1e-39  133.7   0.0   1   1   1.7e-41   1.7e-39  133.1   0.0    72   297   268   501   248   522 0.83 -
