#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
contig_10:311286-313283   -            666 17239at4891          -            225   9.4e-73  241.7   7.5   1   5     2e-31   5.2e-30  101.9   0.1    10    94   159   253   151   257 0.87 -
contig_10:311286-313283   -            666 17239at4891          -            225   9.4e-73  241.7   7.5   2   5   2.6e-09   6.5e-08   29.6   0.0    88   113   264   289   261   299 0.89 -
contig_10:311286-313283   -            666 17239at4891          -            225   9.4e-73  241.7   7.5   3   5   2.2e-14   5.7e-13   46.1   0.1   104   150   315   361   310   366 0.90 -
contig_10:311286-313283   -            666 17239at4891          -            225   9.4e-73  241.7   7.5   4   5   1.8e-10   4.6e-09   33.3   0.0   149   185   379   416   374   422 0.89 -
contig_10:311286-313283   -            666 17239at4891          -            225   9.4e-73  241.7   7.5   5   5   1.2e-09     3e-08   30.7   0.1   186   211   438   463   432   475 0.90 -
contig_16:495333-500294   -           1654 17239at4891          -            225   1.7e-26   90.4   5.2   1   3     0.003     0.076    9.7   0.0    93   206   337   472   299   489 0.69 -
contig_16:495333-500294   -           1654 17239at4891          -            225   1.7e-26   90.4   5.2   2   3   4.9e-10   1.3e-08   31.9   0.0    18    94   589   667   581   671 0.85 -
contig_16:495333-500294   -           1654 17239at4891          -            225   1.7e-26   90.4   5.2   3   3   1.3e-14   3.3e-13   46.9   0.6    89   204   774   914   763   927 0.75 -
contig_4:50981-51697      -            239 17239at4891          -            225   1.6e-24   83.9   0.3   1   1   8.3e-26   2.1e-24   83.5   0.3    28   213     2   193     1   201 0.85 -
contig_23:795726-796550   -            275 17239at4891          -            225     4e-23   79.3   0.1   1   1     2e-24   5.1e-23   79.0   0.1    28   210    16   213     4   228 0.77 -
contig_34:318035-318781   -            249 17239at4891          -            225   3.3e-22   76.3   0.1   1   1   1.6e-23   4.1e-22   76.0   0.1    28   215     2   199     1   207 0.81 -
scaffold_37:312544-313473 -            310 17239at4891          -            225   7.3e-22   75.2   0.7   1   2         7   1.8e+02   -1.3   0.0    28    43     9    24     6    36 0.83 -
scaffold_37:312544-313473 -            310 17239at4891          -            225   7.3e-22   75.2   0.7   2   2   6.6e-23   1.7e-21   74.0   0.1    84   211    93   229    65   242 0.81 -
contig_5:296645-297460    -            272 17239at4891          -            225   9.9e-22   74.8   0.0   1   1   5.6e-23   1.4e-21   74.3   0.0    28   211     8   205     3   215 0.82 -
contig_2:647777-649888    -            704 17239at4891          -            225   1.5e-21   74.1   0.0   1   1   9.1e-23   2.3e-21   73.6   0.0    22   220    81   293    65   298 0.76 -
contig_3:169289-170122    -            278 17239at4891          -            225   2.9e-21   73.2   0.0   1   1   1.5e-22   3.8e-21   72.9   0.0    27   210    20   218     7   232 0.76 -
contig_23:317172-318038   -            289 17239at4891          -            225   3.4e-21   73.0   0.0   1   1   1.9e-22   4.9e-21   72.5   0.0    28   210    18   214     9   224 0.80 -
contig_16:829684-830619   -            312 17239at4891          -            225   5.2e-21   72.4   0.5   1   1   3.4e-22   8.7e-21   71.7   0.1    85   211   122   257    93   270 0.82 -
contig_10:65960-66592     -            211 17239at4891          -            225   5.9e-21   72.2   0.6   1   1   3.3e-22   8.4e-21   71.7   0.6    22   203     1   204     1   211 0.78 -
contig_10:230417-234844   -           1476 17239at4891          -            225   6.1e-21   72.2   0.2   1   1   4.4e-22   1.1e-20   71.3   0.2    15   216  1165  1386  1155  1395 0.73 -
contig_16:38567-39385     -            273 17239at4891          -            225   6.7e-21   72.1   0.0   1   1   3.4e-22   8.6e-21   71.7   0.0    29   208     1   192     1   210 0.80 -
contig_5:270792-273251    -            820 17239at4891          -            225   1.1e-20   71.4   0.5   1   1   8.2e-21   2.1e-19   67.2   0.5    17   211   191   409   180   416 0.81 -
contig_34:510923-513214   -            764 17239at4891          -            225   1.3e-20   71.1   0.1   1   1   8.6e-22   2.2e-20   70.4   0.1    26   210   355   552   338   566 0.82 -
contig_39:256319-257482   -            388 17239at4891          -            225     2e-20   70.5   0.0   1   1   1.7e-21   4.3e-20   69.4   0.0    72   218    94   248    83   254 0.76 -
contig_34:87040-88758     -            573 17239at4891          -            225   2.8e-20   70.1   0.1   1   1   1.8e-21   4.5e-20   69.4   0.1    22   210   301   496   284   502 0.83 -
contig_5:294113-295033    -            307 17239at4891          -            225   3.1e-20   69.9   0.0   1   1   1.8e-21   4.5e-20   69.4   0.0    51   211    52   224    44   225 0.83 -
contig_16:59705-60733     -            343 17239at4891          -            225   4.7e-20   69.3   0.0   1   1   2.6e-21   6.7e-20   68.8   0.0    75   211   105   246    77   259 0.81 -
contig_16:1331426-1332964 -            513 17239at4891          -            225   1.3e-19   67.8   0.8   1   1   6.7e-19   1.7e-17   60.9   0.8    26   209   194   403   181   405 0.77 -
contig_23:314461-315282   -            274 17239at4891          -            225   1.5e-19   67.6   0.0   1   1   8.2e-21   2.1e-19   67.2   0.0    52   211    37   208     6   210 0.83 -
contig_5:175510-176283    -            258 17239at4891          -            225   1.6e-19   67.5   0.1   1   1   8.7e-21   2.2e-19   67.1   0.1    24   211     6   201     2   211 0.73 -
contig_23:94899-96161     -            421 17239at4891          -            225   3.1e-19   66.6   0.1   1   2   1.4e-18   3.5e-17   59.9   0.0    49   194   146   299   112   303 0.75 -
contig_23:94899-96161     -            421 17239at4891          -            225   3.1e-19   66.6   0.1   2   2      0.15       3.9    4.1   0.0   187   210   313   336   305   338 0.89 -
contig_38:518831-520054   -            408 17239at4891          -            225   3.8e-19   66.3   0.1   1   2      0.18       4.6    3.9   0.0    24    56    12    43     6    52 0.78 -
contig_38:518831-520054   -            408 17239at4891          -            225   3.8e-19   66.3   0.1   2   2   1.5e-18   3.8e-17   59.8   0.0    60   211    78   246    74   261 0.75 -
contig_7:79814-80812      -            333 17239at4891          -            225     6e-19   65.7   0.0   1   1   3.5e-20     9e-19   65.1   0.0    67   211    64   215    12   226 0.80 -
contig_5:165567-166649    -            361 17239at4891          -            225   1.5e-18   64.4   0.1   1   1     8e-20     2e-18   63.9   0.1    26   211   106   301    93   317 0.74 -
scaffold_25:935418-936422 -            335 17239at4891          -            225   1.7e-18   64.2   0.7   1   1   6.7e-19   1.7e-17   60.9   0.7    91   211   119   268    26   275 0.65 -
contig_39:141846-142661   -            272 17239at4891          -            225   1.9e-18   64.0   0.1   1   1   1.1e-19   2.7e-18   63.5   0.1    26   211    15   208     4   219 0.75 -
contig_21:69796-72318     -            841 17239at4891          -            225   2.2e-18   63.8   0.0   1   2       9.8   2.5e+02   -1.8   0.0    25    41   548   564   529   571 0.74 -
contig_21:69796-72318     -            841 17239at4891          -            225   2.2e-18   63.8   0.0   2   2   3.3e-19   8.4e-18   61.9   0.0    51   210   592   768   584   774 0.82 -
contig_16:111262-113151   -            630 17239at4891          -            225   3.2e-18   63.3   0.1   1   1   1.9e-19     5e-18   62.7   0.1    26   211    55   250    35   263 0.73 -
contig_39:190171-191622   -            484 17239at4891          -            225   3.4e-18   63.2   0.5   1   1     2e-19     5e-18   62.7   0.5     9   204   153   360   149   375 0.81 -
contig_10:98781-99578     -            266 17239at4891          -            225   3.6e-18   63.1   0.1   1   1     2e-19   5.2e-18   62.6   0.1    26   211    10   203     2   215 0.74 -
contig_5:277376-278116    -            247 17239at4891          -            225   5.6e-18   62.5   0.3   1   1   5.2e-19   1.3e-17   61.3   0.3    86   211    56   190     1   191 0.76 -
contig_4:95815-96606      -            264 17239at4891          -            225   7.2e-18   62.1   0.3   1   2       1.7        43    0.7   0.1    20    44     2    26     1    43 0.86 -
contig_4:95815-96606      -            264 17239at4891          -            225   7.2e-18   62.1   0.3   2   2     2e-18   5.2e-17   59.3   0.0   111   218   111   221   102   228 0.89 -
contig_23:979519-981465   -            649 17239at4891          -            225   7.4e-18   62.1   0.3   1   1   1.1e-18   2.7e-17   60.2   0.3    50   210   398   577   352   584 0.77 -
contig_38:610560-611501   -            314 17239at4891          -            225     2e-17   60.7   0.0   1   1   1.2e-18     3e-17   60.1   0.0    23   204     8   212     3   219 0.74 -
scaffold_37:351289-352593 -            435 17239at4891          -            225   2.2e-17   60.5   0.0   1   1   1.3e-18   3.4e-17   59.9   0.0    23   206    23   213     8   218 0.83 -
contig_16:129516-130403   -            296 17239at4891          -            225   4.1e-17   59.7   1.3   1   1   1.2e-16     3e-15   53.6   1.3    23   211     8   228     5   238 0.71 -
contig_10:166734-168641   -            636 17239at4891          -            225   8.5e-17   58.6   0.0   1   1   5.6e-18   1.4e-16   57.9   0.0    28   210   333   532   328   545 0.81 -
contig_21:710829-711689   -            287 17239at4891          -            225   8.6e-17   58.6   0.7   1   1   2.8e-15   7.2e-14   49.1   0.7    25   211     3   223     1   227 0.63 -
contig_16:1429951-1430847 -            299 17239at4891          -            225   8.6e-17   58.6   0.2   1   1   5.3e-18   1.3e-16   58.0   0.2    27   211     9   209     3   217 0.77 -
contig_7:290280-291302    -            341 17239at4891          -            225   1.9e-16   57.5   0.9   1   1     9e-16   2.3e-14   50.7   0.9    23   211    41   260    34   271 0.68 -
scaffold_37:596361-597356 -            332 17239at4891          -            225   3.1e-16   56.8   0.5   1   2   6.1e-10   1.6e-08   31.6   0.1    62   150    81   174    23   198 0.83 -
scaffold_37:596361-597356 -            332 17239at4891          -            225   3.1e-16   56.8   0.5   2   2   1.8e-07   4.5e-06   23.6   0.0   155   210   211   270   207   286 0.86 -
scaffold_37:811341-813431 -            697 17239at4891          -            225   3.2e-16   56.8   0.2   1   2       1.3        33    1.1   0.0    22    60   394   431   384   435 0.79 -
scaffold_37:811341-813431 -            697 17239at4891          -            225   3.2e-16   56.8   0.2   2   2   1.9e-16   4.8e-15   52.9   0.1    66   216   483   643   455   650 0.76 -
contig_16:91622-92428     -            269 17239at4891          -            225   3.6e-16   56.6   0.1   1   1   1.7e-16   4.2e-15   53.1   0.1    64   218    51   226     4   233 0.66 -
contig_16:1223595-1225133 -            513 17239at4891          -            225   5.4e-16   56.0   2.3   1   1   4.4e-16   1.1e-14   51.7   2.3    19   210   196   421   188   425 0.68 -
contig_38:255382-256254   -            291 17239at4891          -            225   7.2e-16   55.6   0.0   1   1   3.9e-17   9.8e-16   55.2   0.0    27   205     5   200     1   206 0.82 -
contig_39:213718-214881   -            388 17239at4891          -            225   7.6e-16   55.5   0.1   1   2       3.8        98   -0.4   0.0    79   100    32    53    23    59 0.81 -
contig_39:213718-214881   -            388 17239at4891          -            225   7.6e-16   55.5   0.1   2   2   1.9e-16   4.7e-15   52.9   0.1    27   210    70   264    63   279 0.73 -
contig_23:844940-845809   -            290 17239at4891          -            225   1.1e-15   55.0   0.2   1   1   1.4e-16   3.6e-15   53.3   0.2   114   218   140   247    11   252 0.82 -
scaffold_25:892204-893088 -            295 17239at4891          -            225   1.3e-15   54.7   1.0   1   2   1.6e-09   4.1e-08   30.2   0.5    58   148    53   148     2   153 0.76 -
scaffold_25:892204-893088 -            295 17239at4891          -            225   1.3e-15   54.7   1.0   2   2   3.5e-07   8.9e-06   22.6   0.0   155   211   177   237   173   250 0.87 -
contig_23:961181-961969   -            263 17239at4891          -            225   1.5e-15   54.6   0.0   1   1   1.6e-16   4.1e-15   53.1   0.0    69   218    52   220     2   227 0.68 -
contig_2:455941-456999    -            353 17239at4891          -            225   1.7e-15   54.4   0.1   1   1   1.2e-16   3.2e-15   53.5   0.1    27   210    33   227    26   241 0.72 -
contig_5:501098-501982    -            295 17239at4891          -            225   1.8e-15   54.3   0.0   1   1   9.6e-17   2.4e-15   53.9   0.0    22   207     2   202     1   206 0.79 -
contig_10:137014-137931   -            306 17239at4891          -            225   5.5e-15   52.7   1.1   1   1     4e-16     1e-14   51.8   1.1    22   206     3   201     1   208 0.77 -
contig_7:256919-260728    -           1270 17239at4891          -            225   9.3e-15   52.0   0.4   1   1   1.2e-15     3e-14   50.3   0.4    22   171   979  1135   964  1204 0.79 -
contig_39:228518-229900   -            461 17239at4891          -            225   1.2e-14   51.6   0.0   1   1   2.1e-15   5.3e-14   49.5   0.0    91   211   244   390   235   403 0.74 -
contig_21:57375-58346     -            324 17239at4891          -            225   1.2e-14   51.6   0.0   1   1   7.7e-16     2e-14   50.9   0.0    28   211     4   205     1   218 0.74 -
contig_39:355049-356092   -            348 17239at4891          -            225   1.5e-14   51.2   0.2   1   1   8.3e-15   2.1e-13   47.5   0.2   117   210   160   277    84   283 0.77 -
