#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
contig_23:339381-341963   -            861 14486at4891          -            631  9.1e-301  996.1  12.1   1   2   6.9e-59   8.1e-57  190.2   1.2    17   152   144   279   131   287 0.95 -
contig_23:339381-341963   -            861 14486at4891          -            631  9.1e-301  996.1  12.1   2   2  4.2e-246  4.8e-244  808.7   3.8   141   629   290   843   283   845 0.88 -
contig_2:505749-507950    -            734 14486at4891          -            631   9.6e-32  107.4   4.1   1   2   5.1e-22   5.9e-20   68.4   0.1   142   266   102   238    80   244 0.76 -
contig_2:505749-507950    -            734 14486at4891          -            631   9.6e-32  107.4   4.1   2   2   5.2e-13   6.1e-11   38.7   0.8   286   399   283   403   276   422 0.78 -
contig_23:949185-950138   -            318 14486at4891          -            631   1.8e-25   86.7   0.5   1   1   2.2e-27   2.6e-25   86.1   0.5   149   437    10   288     2   292 0.77 -
contig_10:562732-563787   -            352 14486at4891          -            631   2.1e-21   73.2   0.3   1   2   5.4e-22   6.2e-20   68.4   0.0   139   412    17   288     8   294 0.78 -
contig_10:562732-563787   -            352 14486at4891          -            631   2.1e-21   73.2   0.3   2   2      0.03       3.5    3.1   0.1   544   569   296   321   283   334 0.78 -
contig_21:87099-88100     -            334 14486at4891          -            631   2.2e-20   69.9   0.0   1   1   3.3e-22   3.8e-20   69.1   0.0   139   366     5   219     1   234 0.81 -
contig_12:332552-387050   -            540 14486at4891          -            631   1.2e-09   34.3   0.0   1   2   1.4e-05    0.0017   14.1   0.0   192   237    35    80    28   112 0.74 -
contig_12:332552-387050   -            540 14486at4891          -            631   1.2e-09   34.3   0.0   2   2   8.6e-07    0.0001   18.1   0.0   151   216   280   345   272   400 0.92 -
scaffold_37:873945-876275 -            777 14486at4891          -            631   1.3e-08   31.0   0.0   1   2   3.8e-06   0.00044   16.0   0.0   185   236   272   323   228   360 0.73 -
scaffold_37:873945-876275 -            777 14486at4891          -            631   1.3e-08   31.0   0.0   2   2   3.6e-05    0.0042   12.8   0.0   186   269   544   623   514   639 0.68 -
scaffold_37:56135-58618   -            828 14486at4891          -            631   5.2e-08   29.0   0.0   1   2   1.2e-06   0.00014   17.6   0.0   108   225   154   272   130   319 0.70 -
