#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
contig_38:623106-626090   -            995 2385at4891           -            688         0 1043.0  11.6   1   4   1.9e-11   2.6e-09   33.3   0.2     1    88    40   166    40   193 0.72 -
contig_38:623106-626090   -            995 2385at4891           -            688         0 1043.0  11.6   2   4   0.00018     0.024   10.3   0.1    69   111   227   278   221   291 0.71 -
contig_38:623106-626090   -            995 2385at4891           -            688         0 1043.0  11.6   3   4    2e-190  2.7e-188  624.9   4.0    86   470   278   704   273   715 0.89 -
contig_38:623106-626090   -            995 2385at4891           -            688         0 1043.0  11.6   4   4  2.7e-114  3.6e-112  373.3   0.0   462   688   752   992   740   992 0.93 -
contig_12:332552-387050   -            540 2385at4891           -            688   4.6e-11   39.1   0.1   1   2   3.6e-05    0.0049   12.6   0.0   267   301    38    72    30   112 0.73 -
contig_12:332552-387050   -            540 2385at4891           -            688   4.6e-11   39.1   0.1   2   2   9.5e-09   1.3e-06   24.4   0.0   222   345   273   394   199   398 0.80 -
scaffold_37:56135-58618   -            828 2385at4891           -            688   2.7e-07   26.7   0.1   1   2   2.6e-06   0.00035   16.4   0.0   265   297   240   272   205   288 0.69 -
scaffold_37:56135-58618   -            828 2385at4891           -            688   2.7e-07   26.7   0.1   2   2   0.00093      0.12    7.9   0.0   267   294   570   597   560   638 0.84 -
contig_12:386073-387632   -            520 2385at4891           -            688   1.1e-06   24.7   0.1   1   1   1.2e-08   1.6e-06   24.1   0.1   226   345    63   180    53   184 0.79 -
scaffold_25:689198-690409 -            404 2385at4891           -            688   8.1e-06   21.8   0.0   1   1     1e-07   1.4e-05   21.0   0.0   262   345   179   254   151   258 0.76 -
contig_16:1266781-1269285 -            835 2385at4891           -            688   9.9e-06   21.5   0.0   1   2    0.0018      0.24    7.0   0.0   267   292   251   276   242   323 0.68 -
contig_16:1266781-1269285 -            835 2385at4891           -            688   9.9e-06   21.5   0.0   2   2   5.3e-05    0.0072   12.0   0.0   264   294   521   551   478   558 0.81 -
contig_5:426106-427080    -            325 2385at4891           -            688   5.1e-05   19.1   0.0   1   1   6.2e-07   8.2e-05   18.4   0.0   267   300    79   112    37   152 0.78 -
contig_23:277555-278865   -            437 2385at4891           -            688   6.9e-05   18.7   0.0   1   1     9e-07   0.00012   17.9   0.0   266   345   217   288   209   349 0.87 -
contig_16:262402-263685   -            428 2385at4891           -            688   0.00023   16.9   1.4   1   3       1.8   2.4e+02   -2.9   0.4   111   167    33    90    14    99 0.51 -
contig_16:262402-263685   -            428 2385at4891           -            688   0.00023   16.9   1.4   2   3   2.1e-06   0.00028   16.7   0.0   267   343   209   277   178   284 0.84 -
contig_16:262402-263685   -            428 2385at4891           -            688   0.00023   16.9   1.4   3   3       3.8   5.1e+02   -4.0   0.0   417   453   362   398   355   405 0.71 -
contig_21:20425-23277     -            951 2385at4891           -            688   0.00036   16.3   0.0   1   2       1.2   1.6e+02   -2.3   0.0   376   420   511   556   501   563 0.79 -
