#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold_37:873945-876275 -            777 6567at4891           -            555  1.3e-268  889.2   0.5   1   2     0.035       3.4    3.1   0.0    11    45    84   121    79   157 0.73 -
scaffold_37:873945-876275 -            777 6567at4891           -            555  1.3e-268  889.2   0.5   2   2  1.6e-267  1.6e-265  879.0   0.1    71   554   244   775   234   776 0.93 -
contig_16:1266781-1269285 -            835 6567at4891           -            555  2.1e-165  548.4   0.6   1   3   2.8e-85   2.7e-83  277.4   0.1    70   290   212   437   204   449 0.94 -
contig_16:1266781-1269285 -            835 6567at4891           -            555  2.1e-165  548.4   0.6   2   3   9.2e-82   8.8e-80  265.8   0.0   289   529   461   716   448   737 0.88 -
contig_16:1266781-1269285 -            835 6567at4891           -            555  2.1e-165  548.4   0.6   3   3     0.097       9.3    1.7   0.1   525   554   754   783   737   784 0.91 -
scaffold_37:56135-58618   -            828 6567at4891           -            555  1.5e-142  473.0   0.1   1   2   4.2e-65     4e-63  210.8   0.0    70   298   203   440   192   488 0.87 -
scaffold_37:56135-58618   -            828 6567at4891           -            555  1.5e-142  473.0   0.1   2   2     1e-79   9.6e-78  259.1   0.0   283   527   501   761   494   781 0.87 -
contig_12:332552-387050   -            540 6567at4891           -            555    1e-105  351.4   0.0   1   2   1.5e-33   1.4e-31  106.6   0.0    73   198     3   129     1   151 0.70 -
contig_12:332552-387050   -            540 6567at4891           -            555    1e-105  351.4   0.0   2   2   3.2e-73   3.1e-71  237.6   0.0   203   536   157   536   153   540 0.85 -
contig_39:77908-81021     -           1038 6567at4891           -            555   2.3e-77  257.8   0.0   1   2   9.4e-74     9e-72  239.4   0.0   101   492   445   873   382   885 0.79 -
contig_39:77908-81021     -           1038 6567at4891           -            555   2.3e-77  257.8   0.0   2   2   3.4e-06   0.00033   16.4   0.0   255   293   889   927   878   936 0.86 -
scaffold_25:62769-66899   -           1377 6567at4891           -            555   4.5e-77  256.9   0.0   1   2   4.1e-72     4e-70  233.9   0.0    68   291   409   643   393   660 0.90 -
scaffold_25:62769-66899   -           1377 6567at4891           -            555   4.5e-77  256.9   0.0   2   2   1.8e-07   1.7e-05   20.6   0.0   102   174   767   840   756   848 0.88 -
contig_21:20425-23277     -            951 6567at4891           -            555   6.7e-74  246.4   0.0   1   2   7.1e-09   6.8e-07   25.2   0.0    98   259   389   563   372   610 0.80 -
contig_21:20425-23277     -            951 6567at4891           -            555   6.7e-74  246.4   0.0   2   2   1.4e-67   1.3e-65  219.0   0.0   308   535   646   889   617   907 0.84 -
scaffold_25:689198-690409 -            404 6567at4891           -            555     3e-67  224.4   0.1   1   1   4.2e-69     4e-67  224.0   0.1   308   531   140   378   112   403 0.88 -
