#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold_37:944464-946200 -            579 13029at4891          -            429  1.8e-126  419.7  30.5   1   3   2.6e-77   7.9e-75  249.5   8.4    16   243     6   286     3   291 0.81 -
scaffold_37:944464-946200 -            579 13029at4891          -            429  1.8e-126  419.7  30.5   2   3   1.4e-52   4.1e-50  168.1   7.5   242   379   317   460   312   475 0.90 -
scaffold_37:944464-946200 -            579 13029at4891          -            429  1.8e-126  419.7  30.5   3   3   0.00064      0.19    7.7   0.4   375   412   502   548   496   577 0.61 -
scaffold_37:190654-194145 -           1164 13029at4891          -            429   3.9e-08   29.8   0.6   1   1   2.5e-10   7.5e-08   28.8   0.6    95   183   907  1001   903  1060 0.64 -
contig_16:525496-526452   -            319 13029at4891          -            429   3.9e-06   23.2  12.6   1   1     2e-08   6.1e-06   22.5  12.6    92   147   264   315   244   318 0.86 -
contig_23:782800-784437   -            546 13029at4891          -            429     7e-05   19.0   1.4   1   1   4.1e-07   0.00012   18.2   1.4   107   162   366   417   314   462 0.67 -
contig_7:245777-246988    -            404 13029at4891          -            429   0.00017   17.8   4.8   1   2   5.6e-07   0.00017   17.8   4.8    96   144    18    62    14    81 0.88 -
contig_7:245777-246988    -            404 13029at4891          -            429   0.00017   17.8   4.8   2   2     0.047        14    1.5   0.9   129   226   175   273   170   328 0.54 -
contig_5:729375-729509    -             45 13029at4891          -            429   0.00058   16.0   6.3   1   1   2.1e-06   0.00063   15.9   6.3    97   138     1    44     1    45 0.83 -
contig_2:593477-594673    -            399 13029at4891          -            429    0.0079   12.3   2.0   1   1   4.1e-05     0.012   11.6   2.0    95   138   332   372   329   378 0.86 -
contig_16:1071430-1071924 -            165 13029at4891          -            429     0.014   11.4   3.5   1   1   5.7e-05     0.017   11.2   3.5    91   146    46   102    24   128 0.83 -
contig_38:448285-448440   -             52 13029at4891          -            429     0.033   10.2   2.5   1   1   0.00012     0.036   10.1   2.5    94   138     5    51     2    52 0.75 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/inf-52-2022/De_novo_assembly/06_Busco/busco_downloads/lineages/saccharomycetes_odb10/hmms/13029at4891.hmm
# Target file:     /home/inf-52-2022/De_novo_assembly/06_Busco/output/flye.assembly.fasta/run_saccharomycetes_odb10/metaeuk_output/initial_results/flye.assembly.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/inf-52-2022/De_novo_assembly/06_Busco/output/flye.assembly.fasta/run_saccharomycetes_odb10/hmmer_output/initial_run_results/13029at4891.out --cpu 1 /home/inf-52-2022/De_novo_assembly/06_Busco/busco_downloads/lineages/saccharomycetes_odb10/hmms/13029at4891.hmm /home/inf-52-2022/De_novo_assembly/06_Busco/output/flye.assembly.fasta/run_saccharomycetes_odb10/metaeuk_output/initial_results/flye.assembly.fasta.modified.fas 
# Current dir:     /home/inf-52-2022/De_novo_assembly/06_Busco
# Date:            Fri Feb 24 09:20:54 2023
# [ok]
