#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold_25:689198-690409 -            404 13867at4891          -            327  4.6e-206  680.5   6.6   1   1    9e-208    1e-205  679.4   6.6     1   327    39   394    39   394 0.95 -
contig_16:1266781-1269285 -            835 13867at4891          -            327  1.2e-123  409.6   0.1   1   2     1e-65   1.2e-63  212.5   0.2    77   306   208   437   171   454 0.92 -
contig_16:1266781-1269285 -            835 13867at4891          -            327  1.2e-123  409.6   0.1   2   2   2.3e-60   2.7e-58  194.9   0.0    74   306   479   713   466   733 0.92 -
scaffold_37:873945-876275 -            777 13867at4891          -            327  3.2e-121  401.7   0.1   1   2   2.5e-58   2.9e-56  188.2   0.0    81   302   243   469   237   487 0.93 -
scaffold_37:873945-876275 -            777 13867at4891          -            327  3.2e-121  401.7   0.1   2   2     2e-65   2.3e-63  211.5   0.0    52   305   483   739   478   756 0.92 -
contig_16:1066064-1067380 -            439 13867at4891          -            327  1.2e-106  353.8   0.7   1   1  1.4e-108  1.6e-106  353.4   0.4    59   324   160   428   143   432 0.96 -
contig_39:181381-182781   -            467 13867at4891          -            327  5.6e-106  351.6   0.0   1   1    6e-108    7e-106  351.3   0.0    60   323   186   452   143   456 0.96 -
scaffold_37:56135-58618   -            828 13867at4891          -            327  6.9e-103  341.4   0.0   1   2   2.9e-49   3.4e-47  158.4   0.0    78   306   200   431   193   443 0.93 -
scaffold_37:56135-58618   -            828 13867at4891          -            327  6.9e-103  341.4   0.0   2   2   5.9e-56   6.9e-54  180.4   0.0    76   305   526   759   514   775 0.94 -
contig_23:539417-540724   -            436 13867at4891          -            327   1.1e-93  311.2   0.0   1   2       1.2   1.4e+02   -1.4   0.6     8    47    35    75    28    98 0.57 -
contig_23:539417-540724   -            436 13867at4891          -            327   1.1e-93  311.2   0.0   2   2   9.4e-96   1.1e-93  311.2   0.0    59   324   159   427   139   430 0.95 -
contig_23:277555-278865   -            437 13867at4891          -            327   4.2e-92  306.0   0.9   1   1   1.1e-92   1.3e-90  301.1   0.9    59   323   157   424    72   427 0.89 -
contig_12:332552-387050   -            540 13867at4891          -            327   2.3e-90  300.3   0.0   1   2   2.3e-32   2.7e-30  102.9   0.0    83   216     2   135     1   254 0.83 -
contig_12:332552-387050   -            540 13867at4891          -            327   2.3e-90  300.3   0.0   2   2   1.2e-59   1.4e-57  192.5   0.0    65   322   270   537   256   539 0.90 -
contig_16:262402-263685   -            428 13867at4891          -            327   8.2e-86  285.3   0.1   1   1   1.1e-87   1.2e-85  284.7   0.1    61   322   150   415   117   420 0.93 -
contig_12:386073-387632   -            520 13867at4891          -            327   2.8e-57  191.5   0.0   1   1   4.1e-59   4.7e-57  190.8   0.0    81   323    72   324    61   328 0.91 -
contig_5:619574-621814    -            747 13867at4891          -            327   3.8e-56  187.8   0.0   1   1   4.7e-58   5.5e-56  187.3   0.0    79   323   277   520   242   524 0.95 -
scaffold_25:62769-66899   -           1377 13867at4891          -            327   6.3e-55  183.8   0.0   1   2   6.8e-55   7.9e-53  176.9   0.0    80   303   410   639   388   663 0.90 -
scaffold_25:62769-66899   -           1377 13867at4891          -            327   6.3e-55  183.8   0.0   2   2      0.02       2.3    4.5   0.0   106   186   756   839   751   847 0.76 -
contig_21:20425-23277     -            951 13867at4891          -            327   3.3e-51  171.6   0.0   1   2      0.63        73   -0.5   0.0   176   285   462   574   443   595 0.73 -
contig_21:20425-23277     -            951 13867at4891          -            327   3.3e-51  171.6   0.0   2   2   1.6e-52   1.9e-50  169.1   0.0    75   303   645   877   618   893 0.90 -
contig_39:77908-81021     -           1038 13867at4891          -            327   3.8e-50  168.1   0.0   1   2   1.8e-06   0.00021   17.7   0.0    93   306   423   655   400   673 0.73 -
contig_39:77908-81021     -           1038 13867at4891          -            327   3.8e-50  168.1   0.0   2   2   5.1e-46     6e-44  147.7   0.0    84   299   693   917   681   926 0.92 -
contig_5:889691-891001    -            437 13867at4891          -            327   1.1e-45  153.4   0.0   1   1   1.4e-47   1.6e-45  152.8   0.0    68   305   119   354   109   368 0.88 -
contig_38:413613-415883   -            757 13867at4891          -            327   6.6e-40  134.4   0.1   1   2   5.6e-39   6.5e-37  124.6   0.2    85   304   241   476   228   501 0.85 -
contig_38:413613-415883   -            757 13867at4891          -            327   6.6e-40  134.4   0.1   2   2    0.0029      0.34    7.2   0.0   120   153   560   594   551   629 0.84 -
scaffold_25:557125-558210 -            362 13867at4891          -            327   1.8e-39  133.0   0.0   1   1   2.1e-41   2.4e-39  132.6   0.0    79   304    87   312    65   322 0.92 -
contig_5:426106-427080    -            325 13867at4891          -            327     3e-37  125.7   0.0   1   1     4e-39   4.7e-37  125.1   0.0    82   313    42   283    23   290 0.85 -
contig_16:298818-300176   -            453 13867at4891          -            327   3.4e-16   56.5   0.0   1   1   6.1e-18   7.2e-16   55.4   0.0   103   248   250   390   232   403 0.82 -
contig_38:214351-214893   -            181 13867at4891          -            327   1.8e-09   34.4   0.4   1   1   2.1e-10   2.4e-08   30.7   0.4   114   262     2   177     1   180 0.69 -
contig_38:623106-626090   -            995 13867at4891          -            327   3.1e-05   20.5   0.0   1   1   5.2e-07   6.1e-05   19.5   0.0   112   199   482   577   465   626 0.75 -
scaffold_37:328678-343407 -           4910 13867at4891          -            327   0.00029   17.3   0.2   1   4         3   3.5e+02   -2.7   0.0   114   144   305   335   298   341 0.84 -
scaffold_37:328678-343407 -           4910 13867at4891          -            327   0.00029   17.3   0.2   2   4      0.27        32    0.7   0.0   111   144   640   673   623   690 0.80 -
scaffold_37:328678-343407 -           4910 13867at4891          -            327   0.00029   17.3   0.2   3   4     0.017         2    4.7   0.0   119   159  1078  1120  1042  1125 0.82 -
scaffold_37:328678-343407 -           4910 13867at4891          -            327   0.00029   17.3   0.2   4   4    0.0061      0.71    6.1   0.0   115   152  1738  1775  1722  1785 0.85 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/inf-52-2022/De_novo_assembly/06_Busco/busco_downloads/lineages/saccharomycetes_odb10/hmms/13867at4891.hmm
