#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
contig_39:528078-528881   -            268 23379at4891          -            182   1.7e-78  259.6   0.7   1   2   3.5e-65   1.2e-62  208.0   1.2     1   149     5   188     5   195 0.88 -
contig_39:528078-528881   -            268 23379at4891          -            182   1.7e-78  259.6   0.7   2   2   8.7e-16   2.9e-13   47.1   0.0   118   182   198   259   190   259 0.77 -
contig_39:170813-171553   -            247 23379at4891          -            182   1.9e-12   44.4   0.2   1   2   9.7e-14   3.3e-11   40.4   0.0     2    89     2   102     1   114 0.81 -
contig_39:170813-171553   -            247 23379at4891          -            182   1.9e-12   44.4   0.2   2   2     0.061        20    1.9   0.0   130   146   175   191   164   197 0.83 -
contig_23:243121-243810   -            230 23379at4891          -            182   2.4e-08   31.0   1.0   1   1   1.3e-10   4.3e-08   30.2   1.0     3   145    18   174    16   204 0.67 -
contig_10:117939-119276   -            446 23379at4891          -            182   4.6e-08   30.1   0.1   1   1   2.4e-10   8.1e-08   29.3   0.1    33   150   256   375   219   378 0.79 -
contig_13:153657-154916   -            420 23379at4891          -            182   2.4e-06   24.5   0.0   1   2       1.1   3.7e+02   -2.2   0.0    46    86   105   152    91   183 0.59 -
contig_13:153657-154916   -            420 23379at4891          -            182   2.4e-06   24.5   0.0   2   2   2.4e-08   7.9e-06   22.8   0.0    44   153   281   399   263   407 0.80 -
contig_23:867566-868447   -            294 23379at4891          -            182   2.8e-05   21.0   0.6   1   3   1.1e-06   0.00037   17.4   0.0     3    67     1    75     1    93 0.81 -
contig_23:867566-868447   -            294 23379at4891          -            182   2.8e-05   21.0   0.6   2   3      0.49   1.6e+02   -1.0   0.1    71    91   110   130   102   139 0.82 -
contig_23:867566-868447   -            294 23379at4891          -            182   2.8e-05   21.0   0.6   3   3      0.22        75    0.1   0.0   129   145   220   236   193   248 0.79 -
contig_16:1090551-1091444 -            298 23379at4891          -            182   0.00074   16.4   0.2   1   3   1.7e-05    0.0056   13.5   0.0     4    65     4    75     1    86 0.72 -
contig_16:1090551-1091444 -            298 23379at4891          -            182   0.00074   16.4   0.2   2   3       1.5   5.2e+02   -2.6   0.1    71    89   115   133   110   141 0.79 -
contig_16:1090551-1091444 -            298 23379at4891          -            182   0.00074   16.4   0.2   3   3      0.36   1.2e+02   -0.6   0.0   129   145   226   242   196   249 0.70 -
scaffold_37:781945-783456 -            504 23379at4891          -            182    0.0014   15.5   0.0   1   1   1.1e-05    0.0037   14.1   0.0    47   144   360   464   347   474 0.79 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/inf-52-2022/De_novo_assembly/06_Busco/busco_downloads/lineages/saccharomycetes_odb10/hmms/23379at4891.hmm
# Target file:     /home/inf-52-2022/De_novo_assembly/06_Busco/output/flye.assembly.fasta/run_saccharomycetes_odb10/metaeuk_output/initial_results/flye.assembly.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/inf-52-2022/De_novo_assembly/06_Busco/output/flye.assembly.fasta/run_saccharomycetes_odb10/hmmer_output/initial_run_results/23379at4891.out --cpu 1 /home/inf-52-2022/De_novo_assembly/06_Busco/busco_downloads/lineages/saccharomycetes_odb10/hmms/23379at4891.hmm /home/inf-52-2022/De_novo_assembly/06_Busco/output/flye.assembly.fasta/run_saccharomycetes_odb10/metaeuk_output/initial_results/flye.assembly.fasta.modified.fas 
# Current dir:     /home/inf-52-2022/De_novo_assembly/06_Busco
# Date:            Fri Feb 24 09:20:55 2023
# [ok]
