#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
contig_2:647777-649888    -            704 2373at4891           -            429  1.8e-203  673.4   5.3   1   4  5.4e-165  1.4e-163  542.0   0.0     1   279    58   345    58   364 0.95 -
contig_2:647777-649888    -            704 2373at4891           -            429  1.8e-203  673.4   5.3   2   4    0.0048      0.12    8.4   0.1   267   307   390   431   358   438 0.77 -
contig_2:647777-649888    -            704 2373at4891           -            429  1.8e-203  673.4   5.3   3   4   2.3e-14   5.9e-13   45.7   0.0   303   339   507   543   488   559 0.79 -
contig_2:647777-649888    -            704 2373at4891           -            429  1.8e-203  673.4   5.3   4   4     1e-23   2.7e-22   76.5   0.1   341   418   580   675   577   681 0.82 -
contig_16:111262-113151   -            630 2373at4891           -            429     2e-52  175.8   0.1   1   1   1.5e-53   3.8e-52  174.8   0.1    23   277    49   309    32   318 0.92 -
contig_5:165567-166649    -            361 2373at4891           -            429   2.8e-51  172.0   0.4   1   1   1.4e-52   3.6e-51  171.6   0.4    23   273   100   356    83   360 0.93 -
contig_3:169289-170122    -            278 2373at4891           -            429   2.8e-49  165.4   0.0   1   1   1.3e-50   3.3e-49  165.1   0.0    22   270    12   277     4   278 0.89 -
contig_23:795726-796550   -            275 2373at4891           -            429     4e-49  164.9   0.0   1   1   1.9e-50   4.8e-49  164.6   0.0    23   271     8   273     2   275 0.89 -
contig_16:59705-60733     -            343 2373at4891           -            429   4.6e-49  164.7   0.0   1   1   2.2e-50   5.6e-49  164.4   0.0    51   284    69   315    46   333 0.86 -
contig_39:141846-142661   -            272 2373at4891           -            429   2.7e-48  162.1   0.0   1   1   1.4e-49   3.5e-48  161.8   0.0    25   273    11   268     6   271 0.92 -
contig_7:79814-80812      -            333 2373at4891           -            429   8.3e-48  160.6   0.0   1   1   3.9e-49     1e-47  160.3   0.0    47   285    30   285     6   305 0.82 -
contig_10:98781-99578     -            266 2373at4891           -            429   1.8e-45  152.8   0.0   1   1   9.2e-47   2.4e-45  152.5   0.0    24   273     5   263     2   265 0.91 -
contig_16:1223595-1225133 -            513 2373at4891           -            429     2e-45  152.7   2.6   1   2   9.1e-18   2.3e-16   56.9   1.1    25   157   199   337   180   341 0.85 -
contig_16:1223595-1225133 -            513 2373at4891           -            429     2e-45  152.7   2.6   2   2   2.5e-29   6.4e-28   95.0   0.0   158   276   360   485   356   509 0.85 -
scaffold_25:892204-893088 -            295 2373at4891           -            429   4.1e-45  151.7   0.6   1   2   7.6e-18   1.9e-16   57.2   0.3    30   159     5   150     1   168 0.83 -
scaffold_25:892204-893088 -            295 2373at4891           -            429   4.1e-45  151.7   0.6   2   2   9.2e-29   2.3e-27   93.2   0.0   159   271   177   294   164   295 0.92 -
