#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
contig_16:1331426-1332964 -            513 17309at4891          -            209   5.2e-88  291.3   3.0   1   2   1.2e-25   3.1e-24   83.0   0.6     2    82   189   287   188   298 0.86 -
contig_16:1331426-1332964 -            513 17309at4891          -            209   5.2e-88  291.3   3.0   2   2   5.3e-64   1.4e-62  208.3   0.1    78   204   305   452   295   457 0.90 -
contig_23:317172-318038   -            289 17309at4891          -            209   2.1e-52  175.0   0.0   1   1   3.4e-53   8.7e-52  173.0   0.0     3   171    12   211    10   221 0.85 -
contig_10:166734-168641   -            636 17309at4891          -            209   2.3e-51  171.6   0.0   1   1     2e-52   5.1e-51  170.4   0.0     2   193   326   558   325   578 0.82 -
contig_5:296645-297460    -            272 17309at4891          -            209   8.1e-51  169.8   0.1   1   1   1.3e-51   3.4e-50  167.8   0.0     3   171     2   201     1   214 0.84 -
contig_34:87040-88758     -            573 17309at4891          -            209   1.6e-33  113.3   0.2   1   1   9.5e-35   2.4e-33  112.7   0.2     5   175   303   497   299   536 0.77 -
contig_34:318035-318781   -            249 17309at4891          -            209   1.5e-32  110.1   0.1   1   1   8.4e-34   2.1e-32  109.6   0.1    10   192     3   216     1   237 0.77 -
contig_16:38567-39385     -            273 17309at4891          -            209   1.3e-30  103.7   0.0   1   1   8.9e-32   2.3e-30  103.0   0.0    10   191     1   215     1   235 0.70 -
contig_23:979519-981465   -            649 17309at4891          -            209     4e-29   98.9   2.6   1   1   2.4e-29   6.2e-28   95.0   1.3    29   191   397   598   356   619 0.76 -
scaffold_37:811341-813431 -            697 17309at4891          -            209   1.2e-27   94.1   0.3   1   2       1.4        36    1.1   0.0     9    40   400   431   393   434 0.89 -
scaffold_37:811341-813431 -            697 17309at4891          -            209   1.2e-27   94.1   0.3   2   2   5.6e-28   1.4e-26   90.6   0.1    18   172   461   635   455   657 0.81 -
contig_4:50981-51697      -            239 17309at4891          -            209   2.1e-27   93.3   0.4   1   1   1.3e-28   3.2e-27   92.7   0.4    10   172     3   188     1   231 0.79 -
contig_21:69796-72318     -            841 17309at4891          -            209     5e-27   92.1   0.1   1   1   8.6e-27   2.2e-25   86.7   0.1    39   173   605   767   543   791 0.76 -
contig_4:54329-55633      -            435 17309at4891          -            209   4.7e-26   88.9   1.1   1   3   3.8e-10   9.6e-09   32.3   0.1     3    79    24   116    22   143 0.77 -
contig_4:54329-55633      -            435 17309at4891          -            209   4.7e-26   88.9   1.1   2   3     0.056       1.4    5.7   0.0    97   110   170   183   163   191 0.88 -
contig_4:54329-55633      -            435 17309at4891          -            209   4.7e-26   88.9   1.1   3   3   7.1e-15   1.8e-13   47.8   0.0   112   184   224   302   220   314 0.83 -
scaffold_25:520629-521735 -            369 17309at4891          -            209   6.7e-26   88.4   0.6   1   2     4e-06    0.0001   19.2   0.3     7    84    21    99    16   113 0.83 -
scaffold_25:520629-521735 -            369 17309at4891          -            209   6.7e-26   88.4   0.6   2   2   7.2e-21   1.8e-19   67.4   0.0    81   172   126   229   117   231 0.82 -
contig_5:277376-278116    -            247 17309at4891          -            209   9.1e-26   88.0   0.0   1   1   4.8e-27   1.2e-25   87.6   0.0     7   171     1   186     1   215 0.77 -
contig_5:175510-176283    -            258 17309at4891          -            209   2.5e-25   86.5   0.0   1   1   2.5e-26   6.4e-25   85.2   0.0     3   171     4   197     2   201 0.73 -
contig_7:256919-260728    -           1270 17309at4891          -            209     2e-24   83.6   1.0   1   1     1e-23   2.6e-22   76.7   1.0    10   171   986  1195   980  1209 0.68 -
contig_5:165567-166649    -            361 17309at4891          -            209   3.2e-24   82.9   0.0   1   1   2.2e-25   5.5e-24   82.1   0.0     3   172   102   298   100   321 0.80 -
contig_2:455941-456999    -            353 17309at4891          -            209   3.4e-24   82.8   0.0   1   2    0.0086      0.22    8.3   0.0     2    36    27    61    26    82 0.85 -
contig_2:455941-456999    -            353 17309at4891          -            209   3.4e-24   82.8   0.0   2   2     2e-22     5e-21   72.5   0.0    87   172   136   225   116   242 0.88 -
contig_16:111262-113151   -            630 17309at4891          -            209     7e-24   81.8   0.2   1   1   5.7e-25   1.5e-23   80.8   0.2     5   167    53   242    50   263 0.80 -
contig_39:213718-214881   -            388 17309at4891          -            209   8.1e-24   81.6   0.0   1   2     0.003     0.076    9.8   0.1     2    37    64    99    63   116 0.86 -
contig_39:213718-214881   -            388 17309at4891          -            209   8.1e-24   81.6   0.0   2   2   1.4e-21   3.7e-20   69.6   0.0    86   172   172   262   162   282 0.84 -
contig_5:501098-501982    -            295 17309at4891          -            209   1.1e-23   81.2   0.0   1   1   2.5e-24   6.5e-23   78.6   0.0     4   172     3   203     1   207 0.76 -
contig_10:98781-99578     -            266 17309at4891          -            209   1.2e-23   81.1   0.0   1   1   7.5e-25   1.9e-23   80.4   0.0     2   171     5   199     4   234 0.76 -
contig_10:230417-234844   -           1476 17309at4891          -            209   1.3e-23   81.0   0.5   1   1   3.3e-24   8.5e-23   78.3   0.5     9   171  1180  1377  1173  1392 0.72 -
contig_39:141846-142661   -            272 17309at4891          -            209   2.2e-23   80.2   0.0   1   1   1.5e-24   3.9e-23   79.4   0.0     3   171    11   204     9   221 0.73 -
contig_21:681525-686252   -           1576 17309at4891          -            209   2.6e-23   79.9   3.0   1   2   3.4e-17   8.8e-16   55.3   0.1    11   129  1273  1418  1267  1424 0.67 -
contig_21:681525-686252   -           1576 17309at4891          -            209   2.6e-23   79.9   3.0   2   2   1.6e-07     4e-06   23.8   0.0   124   171  1448  1497  1432  1520 0.81 -
contig_34:510923-513214   -            764 17309at4891          -            209   9.2e-23   78.1   0.0   1   2    0.0045      0.11    9.2   0.1     2    49   350   396   349   420 0.84 -
contig_34:510923-513214   -            764 17309at4891          -            209   9.2e-23   78.1   0.0   2   2   1.2e-20     3e-19   66.7   0.0    90   171   465   549   454   565 0.86 -
contig_38:610560-611501   -            314 17309at4891          -            209   9.5e-23   78.1   0.2   1   1   1.7e-23   4.4e-22   75.9   0.2     5   171     9   215     5   218 0.71 -
contig_4:95815-96606      -            264 17309at4891          -            209   1.8e-22   77.2   0.1   1   2    0.0065      0.17    8.7   0.0     2    41     3    42     2    52 0.89 -
contig_4:95815-96606      -            264 17309at4891          -            209   1.8e-22   77.2   0.1   2   2   1.3e-20   3.4e-19   66.5   0.0    82   172   118   211    98   254 0.76 -
scaffold_37:351289-352593 -            435 17309at4891          -            209   5.8e-21   72.3   0.0   1   1   6.2e-22   1.6e-20   70.8   0.0    55   172    89   215    21   219 0.64 -
contig_39:256319-257482   -            388 17309at4891          -            209   1.1e-20   71.4   0.3   1   3       1.1        29    1.4   0.1     8    40     8    40     5    45 0.87 -
contig_39:256319-257482   -            388 17309at4891          -            209   1.1e-20   71.4   0.3   2   3   1.5e-20   3.9e-19   66.3   0.0    51   171   101   235    67   264 0.75 -
contig_39:256319-257482   -            388 17309at4891          -            209   1.1e-20   71.4   0.3   3   3       5.9   1.5e+02   -0.9   0.0   101   127   326   360   314   367 0.61 -
contig_39:190171-191622   -            484 17309at4891          -            209   1.3e-20   71.1   0.2   1   1   1.3e-21   3.2e-20   69.8   0.2     6   169   170   361   166   374 0.76 -
contig_23:961181-961969   -            263 17309at4891          -            209   2.4e-20   70.3   0.1   1   1   8.1e-21   2.1e-19   67.2   0.1    61   173    75   211     1   255 0.68 -
contig_23:844940-845809   -            290 17309at4891          -            209   2.6e-20   70.1   0.3   1   2      0.14       3.5    4.4   0.0     3    41    30    68    28   103 0.88 -
contig_23:844940-845809   -            290 17309at4891          -            209   2.6e-20   70.1   0.3   2   2   7.3e-20   1.9e-18   64.1   0.0    83   169   145   234   127   273 0.87 -
scaffold_37:312544-313473 -            310 17309at4891          -            209     3e-20   70.0   0.4   1   2     0.062       1.6    5.5   0.1     5    36     5    36     1    46 0.87 -
scaffold_37:312544-313473 -            310 17309at4891          -            209     3e-20   70.0   0.4   2   2   1.8e-19   4.7e-18   62.8   0.0    65   171   115   225    58   247 0.78 -
scaffold_25:935418-936422 -            335 17309at4891          -            209     7e-20   68.7   0.6   1   1   7.6e-20   1.9e-18   64.0   0.6    78   186   155   283    38   290 0.72 -
contig_7:290280-291302    -            341 17309at4891          -            209   7.6e-20   68.6   1.1   1   1   4.7e-19   1.2e-17   61.4   1.1     4   170    41   255    38   261 0.72 -
contig_5:270792-273251    -            820 17309at4891          -            209   1.6e-19   67.5   0.7   1   1   5.8e-20   1.5e-18   64.4   0.7     9   170   203   404   195   410 0.73 -
contig_2:377100-377930    -            277 17309at4891          -            209   2.1e-19   67.1   0.1   1   1   6.4e-20   1.6e-18   64.3   0.1    10   173     1   195     1   211 0.69 -
contig_10:65960-66592     -            211 17309at4891          -            209   2.3e-19   67.1   1.1   1   1   1.2e-18     3e-17   60.1   1.1     5   169     3   206     1   209 0.70 -
contig_21:57375-58346     -            324 17309at4891          -            209   2.5e-19   66.9   0.0   1   2       1.4        36    1.1   0.0     8    49     3    49     1    61 0.72 -
contig_21:57375-58346     -            324 17309at4891          -            209   2.5e-19   66.9   0.0   2   2   1.1e-19   2.7e-18   63.5   0.0    81   172   106   202    88   215 0.86 -
contig_2:647777-649888    -            704 17309at4891          -            209   2.6e-19   66.9   0.0   1   1   1.8e-20   4.7e-19   66.0   0.0    27   172   109   279    97   289 0.76 -
contig_10:137014-137931   -            306 17309at4891          -            209   2.6e-19   66.9   0.3   1   2    0.0092      0.23    8.2   0.1     5    40     5    40     1    60 0.79 -
contig_10:137014-137931   -            306 17309at4891          -            209   2.6e-19   66.9   0.3   2   2   1.3e-17   3.4e-16   56.7   0.0    77   184   105   219    89   245 0.83 -
contig_21:710829-711689   -            287 17309at4891          -            209   3.2e-19   66.6   1.2   1   1     1e-17   2.6e-16   57.1   1.1     6   170     3   218     1   224 0.74 -
contig_38:255382-256254   -            291 17309at4891          -            209     4e-19   66.3   0.0   1   1   5.7e-20   1.5e-18   64.4   0.0     6   172     3   203     1   217 0.76 -
contig_16:129516-130403   -            296 17309at4891          -            209   5.6e-19   65.8   0.1   1   1   1.9e-17   4.8e-16   56.2   0.1    33   172    52   225     5   253 0.65 -
contig_34:166674-167717   -            348 17309at4891          -            209   6.4e-19   65.6   0.0   1   1   9.1e-20   2.3e-18   63.8   0.0    19   172    44   221    10   244 0.70 -
