#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
contig_16:158706-159257   -            184 33351at4891          -            167   1.9e-89  294.8   0.1   1   1   6.5e-92   2.2e-89  294.6   0.1     1   167     3   184     3   184 0.95 -
contig_12:352040-353869   -            610 33351at4891          -            167   0.00025   18.0   0.1   1   3     0.021       6.9    3.5   0.0     7    25   114   133   109   176 0.79 -
contig_12:352040-353869   -            610 33351at4891          -            167   0.00025   18.0   0.1   2   3      0.13        43    0.9   0.0    34    87   312   361   293   388 0.75 -
contig_12:352040-353869   -            610 33351at4891          -            167   0.00025   18.0   0.1   3   3   0.00037      0.12    9.2   0.0     3    29   424   450   422   481 0.84 -
contig_5:889691-891001    -            437 33351at4891          -            167   0.00078   16.3   0.0   1   1   4.5e-06    0.0015   15.4   0.0     3    67   169   235   167   267 0.69 -
scaffold_37:598439-601570 -           1044 33351at4891          -            167    0.0053   13.6   0.0   1   2     0.012         4    4.3   0.0     5    22   461   478   457   497 0.82 -
scaffold_37:598439-601570 -           1044 33351at4891          -            167    0.0053   13.6   0.0   2   2    0.0027       0.9    6.4   0.0     3    25   697   719   695   773 0.78 -
contig_12:332552-387050   -            540 33351at4891          -            167    0.0053   13.6   0.2   1   2    0.0011      0.38    7.6   0.0     3    63    38   100    36   110 0.64 -
contig_12:332552-387050   -            540 33351at4891          -            167    0.0053   13.6   0.2   2   2     0.021       6.9    3.5   0.0     3    20   324   341   322   360 0.76 -
contig_21:607138-610269   -           1044 33351at4891          -            167    0.0062   13.4   0.0   1   2     0.013       4.3    4.2   0.0     5    22   461   478   457   497 0.82 -
contig_21:607138-610269   -           1044 33351at4891          -            167    0.0062   13.4   0.0   2   2    0.0027       0.9    6.4   0.0     3    25   697   719   695   773 0.78 -
contig_12:45386-47347     -            654 33351at4891          -            167     0.011   12.6   0.3   1   2   8.3e-05     0.028   11.3   0.0     2    62    99   164    98   174 0.58 -
contig_12:45386-47347     -            654 33351at4891          -            167     0.011   12.6   0.3   2   2       2.5   8.5e+02   -3.3   0.1   129   158   580   609   566   612 0.77 -
contig_16:943063-944676   -            538 33351at4891          -            167     0.023   11.6   0.0   1   1   0.00014     0.046   10.6   0.0     5    38   336   369   333   382 0.80 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/inf-52-2022/De_novo_assembly/06_Busco/busco_downloads/lineages/saccharomycetes_odb10/hmms/33351at4891.hmm
# Target file:     /home/inf-52-2022/De_novo_assembly/06_Busco/output/flye.assembly.fasta/run_saccharomycetes_odb10/metaeuk_output/initial_results/flye.assembly.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/inf-52-2022/De_novo_assembly/06_Busco/output/flye.assembly.fasta/run_saccharomycetes_odb10/hmmer_output/initial_run_results/33351at4891.out --cpu 1 /home/inf-52-2022/De_novo_assembly/06_Busco/busco_downloads/lineages/saccharomycetes_odb10/hmms/33351at4891.hmm /home/inf-52-2022/De_novo_assembly/06_Busco/output/flye.assembly.fasta/run_saccharomycetes_odb10/metaeuk_output/initial_results/flye.assembly.fasta.modified.fas 
# Current dir:     /home/inf-52-2022/De_novo_assembly/06_Busco
# Date:            Fri Feb 24 09:20:56 2023
# [ok]
