#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
contig_39:181381-182781   -            467 8568at4891           -            359  1.8e-227  751.4   1.3   1   4   1.7e-05     0.002   14.4   0.0     1    19    28    46    28    60 0.90 -
contig_39:181381-182781   -            467 8568at4891           -            359  1.8e-227  751.4   1.3   2   4      0.31        37    0.4   0.0    12    28    63    79    50    84 0.73 -
contig_39:181381-182781   -            467 8568at4891           -            359  1.8e-227  751.4   1.3   3   4    0.0069      0.81    5.8   0.0    26    38    95   107    88   110 0.90 -
contig_39:181381-182781   -            467 8568at4891           -            359  1.8e-227  751.4   1.3   4   4  4.7e-222  5.5e-220  726.7   0.2    37   359   143   467   125   467 0.99 -
contig_16:1266781-1269285 -            835 8568at4891           -            359  5.2e-120  397.9   0.2   1   2   4.4e-66   5.2e-64  213.7   0.3    98   330   209   439   202   453 0.94 -
contig_16:1266781-1269285 -            835 8568at4891           -            359  5.2e-120  397.9   0.2   2   2   2.2e-56   2.5e-54  181.8   0.0    86   332   470   717   447   739 0.90 -
scaffold_37:873945-876275 -            777 8568at4891           -            359  5.1e-110  365.0   0.0   1   2   3.5e-55     4e-53  177.8   0.0   100   326   242   471   236   495 0.90 -
scaffold_37:873945-876275 -            777 8568at4891           -            359  5.1e-110  365.0   0.0   2   2     2e-57   2.3e-55  185.2   0.0    85   350   498   760   474   771 0.88 -
scaffold_25:689198-690409 -            404 8568at4891           -            359  1.7e-107  356.7   1.5   1   1    2e-109  2.3e-107  356.2   1.5    38   349    82   394    68   402 0.96 -
contig_23:277555-278865   -            437 8568at4891           -            359  1.2e-100  334.2   0.4   1   1  1.3e-102  1.5e-100  333.8   0.4    38   356   116   435   101   437 0.97 -
scaffold_37:56135-58618   -            828 8568at4891           -            359   1.2e-97  324.3   0.1   1   2   3.5e-45   4.1e-43  144.9   0.0    98   326   200   431   191   455 0.90 -
scaffold_37:56135-58618   -            828 8568at4891           -            359   1.2e-97  324.3   0.1   2   2   5.4e-55   6.2e-53  177.2   0.0    73   327   503   759   494   779 0.90 -
contig_16:1066064-1067380 -            439 8568at4891           -            359   9.1e-96  318.1   0.1   1   1     1e-97   1.2e-95  317.7   0.1    54   347   135   429   105   433 0.95 -
contig_23:539417-540724   -            436 8568at4891           -            359   1.3e-94  314.3   0.2   1   1   1.6e-96   1.8e-94  313.8   0.2    57   353   137   433   115   436 0.95 -
contig_16:262402-263685   -            428 8568at4891           -            359   2.4e-89  297.0   0.4   1   1   2.8e-91   3.3e-89  296.6   0.4    49   344   118   415   109   425 0.91 -
contig_12:332552-387050   -            540 8568at4891           -            359     1e-83  278.5   0.0   1   2   3.6e-28   4.1e-26   89.0   0.0   103   233     2   129     1   262 0.73 -
contig_12:332552-387050   -            540 8568at4891           -            359     1e-83  278.5   0.0   2   2   1.9e-57   2.2e-55  185.3   0.0    85   346   270   539   242   540 0.91 -
contig_12:386073-387632   -            520 8568at4891           -            359   2.6e-55  185.0   0.0   1   1   3.4e-57     4e-55  184.4   0.0    95   348    66   327    58   335 0.91 -
scaffold_25:62769-66899   -           1377 8568at4891           -            359   3.5e-54  181.3   0.0   1   1   6.1e-56   7.1e-54  180.3   0.0    99   326   409   640   389   665 0.88 -
contig_5:619574-621814    -            747 8568at4891           -            359   6.1e-54  180.5   0.1   1   1     8e-56   9.3e-54  179.9   0.1    96   347   274   522   263   528 0.93 -
