#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
contig_16:495333-500294   -           1654 1220at4891           -           1198         0 1515.8  48.1   1   5     1e-31   2.7e-30  101.8  14.1     1   146     7   180     7   198 0.85 -
contig_16:495333-500294   -           1654 1220at4891           -           1198         0 1515.8  48.1   2   5   1.9e-70   4.9e-69  230.1   0.2   145   390   207   529   196   539 0.81 -
contig_16:495333-500294   -           1654 1220at4891           -           1198         0 1515.8  48.1   3   5     2e-47   5.2e-46  153.8   0.4   391   483   585   674   577   701 0.89 -
contig_16:495333-500294   -           1654 1220at4891           -           1198         0 1515.8  48.1   4   5  1.1e-273    3e-272  903.2   8.1   481  1084   773  1481   765  1505 0.89 -
contig_16:495333-500294   -           1654 1220at4891           -           1198         0 1515.8  48.1   5   5   1.3e-43   3.5e-42  141.2   0.4  1080  1198  1529  1654  1511  1654 0.92 -
contig_34:318035-318781   -            249 1220at4891           -           1198   3.2e-37  124.7   0.2   1   1   3.7e-37   9.6e-36  119.8   0.2   405   662     2   248     1   249 0.83 -
contig_39:141846-142661   -            272 1220at4891           -           1198   5.7e-34  114.0   0.0   1   1   3.5e-34   9.1e-33  110.0   0.0   393   654     4   251     1   261 0.83 -
contig_10:98781-99578     -            266 1220at4891           -           1198   6.2e-34  113.8   0.2   1   1   5.5e-34   1.4e-32  109.3   0.2   398   654     5   246     1   257 0.85 -
contig_5:175510-176283    -            258 1220at4891           -           1198   3.7e-33  111.3   0.2   1   1   1.9e-33   5.1e-32  107.5   0.2   398   653     3   243     2   255 0.79 -
contig_2:647777-649888    -            704 1220at4891           -           1198   4.9e-31  104.2   0.0   1   1   5.2e-32   1.3e-30  102.8   0.0   469   661   136   334    76   340 0.84 -
contig_4:50981-51697      -            239 1220at4891           -           1198   2.9e-30  101.7   0.3   1   1   7.3e-31   1.9e-29   99.0   0.3   405   659     2   239     1   239 0.82 -
contig_34:510923-513214   -            764 1220at4891           -           1198   4.6e-30  101.0   0.0   1   2   1.9e-05   0.00049   14.8   0.0   396   433   347   385   296   406 0.83 -
contig_34:510923-513214   -            764 1220at4891           -           1198   4.6e-30  101.0   0.0   2   2   2.3e-26   5.9e-25   84.1   0.0   519   655   460   598   426   601 0.86 -
contig_16:38567-39385     -            273 1220at4891           -           1198     6e-30  100.6   0.0   1   1   7.6e-30     2e-28   95.6   0.0   406   664     1   249     1   261 0.84 -
contig_16:59705-60733     -            343 1220at4891           -           1198   8.5e-30  100.1   0.0   1   2       7.4   1.9e+02   -3.7   0.0   405   432    38    65    37    67 0.89 -
contig_16:59705-60733     -            343 1220at4891           -           1198   8.5e-30  100.1   0.0   2   2     7e-31   1.8e-29   99.0   0.0   482   664   115   303    92   308 0.87 -
contig_3:169289-170122    -            278 1220at4891           -           1198   1.3e-29   99.6   0.0   1   1   1.4e-29   3.6e-28   94.7   0.0   404   663    20   277     9   278 0.80 -
contig_5:270792-273251    -            820 1220at4891           -           1198   1.3e-29   99.6   0.0   1   1   1.3e-29   3.5e-28   94.8   0.0   399   702   196   504   182   529 0.80 -
contig_21:710829-711689   -            287 1220at4891           -           1198   1.5e-29   99.4   1.2   1   1   3.5e-29   9.1e-28   93.4   1.2   400   655     1   269     1   274 0.80 -
contig_7:290280-291302    -            341 1220at4891           -           1198   2.2e-28   95.5   0.5   1   1   2.3e-28   6.1e-27   90.7   0.5   398   656    39   307    12   313 0.79 -
scaffold_37:351289-352593 -            435 1220at4891           -           1198   3.8e-28   94.7   0.0   1   1   2.1e-28   5.4e-27   90.9   0.0   381   604     6   211     2   213 0.86 -
contig_5:501098-501982    -            295 1220at4891           -           1198   5.6e-28   94.1   0.0   1   1   3.7e-29   9.7e-28   93.3   0.0   400   604     3   199     1   203 0.87 -
contig_5:646475-647974    -            500 1220at4891           -           1198   2.4e-27   92.0   0.0   1   2   6.7e-19   1.7e-17   59.4   0.0   709   953    20   293    14   298 0.73 -
contig_5:646475-647974    -            500 1220at4891           -           1198   2.4e-27   92.0   0.0   2   2     3e-10   7.7e-09   30.7   0.0   957  1074   324   462   318   491 0.74 -
contig_7:79814-80812      -            333 1220at4891           -           1198   2.7e-27   91.9   0.0   1   1   1.3e-28   3.4e-27   91.5   0.0   475   665    77   273    68   291 0.85 -
contig_5:165567-166649    -            361 1220at4891           -           1198   3.9e-27   91.3   2.6   1   1   4.8e-27   1.3e-25   86.3   2.6   377   654    80   344    62   353 0.84 -
contig_39:213718-214881   -            388 1220at4891           -           1198   1.1e-26   89.8   0.0   1   2   1.9e-08     5e-07   24.7   0.0   398   457    64   127    51   130 0.89 -
contig_39:213718-214881   -            388 1220at4891           -           1198   1.1e-26   89.8   0.0   2   2   5.2e-20   1.4e-18   63.0   0.0   520   654   172   308   162   315 0.87 -
contig_2:455941-456999    -            353 1220at4891           -           1198   1.9e-26   89.1   0.0   1   2   6.8e-07   1.8e-05   19.6   0.0   398   457    27    90    16    94 0.88 -
contig_2:455941-456999    -            353 1220at4891           -           1198   1.9e-26   89.1   0.0   2   2   2.3e-21   5.9e-20   67.5   0.0   519   654   134   271   102   277 0.88 -
contig_34:87040-88758     -            573 1220at4891           -           1198   2.8e-26   88.5   0.0   1   1   2.8e-27   7.4e-26   87.1   0.0   475   664   360   553   295   563 0.90 -
contig_16:111262-113151   -            630 1220at4891           -           1198   3.4e-26   88.2   0.6   1   2   1.3e-27   3.4e-26   88.2   0.6   399   667    51   306    37   318 0.81 -
contig_16:111262-113151   -            630 1220at4891           -           1198   3.4e-26   88.2   0.6   2   2       1.5        40   -1.5   0.6  1066  1120   390   445   356   473 0.64 -
contig_10:230417-234844   -           1476 1220at4891           -           1198   8.5e-26   86.9   0.0   1   1   5.6e-26   1.5e-24   82.8   0.0   402   661  1177  1437  1147  1447 0.77 -
contig_23:317172-318038   -            289 1220at4891           -           1198     1e-25   86.7   0.0   1   1     2e-26   5.2e-25   84.3   0.0   400   604    13   208     5   288 0.79 -
contig_10:65960-66592     -            211 1220at4891           -           1198   1.1e-25   86.5   3.6   1   1   5.7e-27   1.5e-25   86.1   3.6   400   603     2   204     1   208 0.84 -
contig_39:190171-191622   -            484 1220at4891           -           1198   2.2e-25   85.5   2.7   1   2   1.3e-25   3.3e-24   81.6   2.0   401   604   169   360   156   388 0.85 -
contig_39:190171-191622   -            484 1220at4891           -           1198   2.2e-25   85.5   2.7   2   2       2.3        60   -2.0   0.0   641   665   431   455   408   462 0.74 -
contig_38:255382-256254   -            291 1220at4891           -           1198   2.4e-25   85.4   0.0   1   1   5.8e-25   1.5e-23   79.4   0.0   404   605     5   200     1   206 0.83 -
contig_21:334458-335687   -            410 1220at4891           -           1198   2.6e-25   85.3   0.9   1   2   2.1e-18   5.4e-17   57.7   3.3   397   569    15   173     2   178 0.79 -
contig_21:334458-335687   -            410 1220at4891           -           1198   2.6e-25   85.3   0.9   2   2   1.5e-06     4e-05   18.4   0.0   572   650   236   321   225   335 0.83 -
contig_5:296645-297460    -            272 1220at4891           -           1198   4.6e-25   84.5   0.0   1   1   9.2e-26   2.4e-24   82.1   0.0   403   663     6   269     1   271 0.75 -
contig_39:256319-257482   -            388 1220at4891           -           1198   5.8e-25   84.1   0.5   1   2      0.98        25   -0.8   0.1   405   434     9    38     6    42 0.89 -
contig_39:256319-257482   -            388 1220at4891           -           1198   5.8e-25   84.1   0.5   2   2   6.6e-26   1.7e-24   82.6   0.0   469   681    94   308    89   321 0.84 -
contig_5:277376-278116    -            247 1220at4891           -           1198   6.8e-25   83.9   0.0   1   1   3.1e-26   8.2e-25   83.6   0.0   484   661    61   241     3   245 0.87 -
contig_23:961181-961969   -            263 1220at4891           -           1198   7.2e-25   83.8   0.2   1   1   3.8e-26   9.8e-25   83.4   0.2   470   605    58   207     1   261 0.78 -
contig_16:91622-92428     -            269 1220at4891           -           1198   1.9e-24   82.4   1.1   1   1   4.4e-24   1.2e-22   76.5   1.1   398   657     4   265     3   268 0.79 -
contig_23:979519-981465   -            649 1220at4891           -           1198   2.2e-24   82.2   0.0   1   1   1.7e-25   4.5e-24   81.2   0.0   485   675   441   645   392   649 0.84 -
contig_21:681525-686252   -           1576 1220at4891           -           1198   6.7e-24   80.6   0.0   1   2   5.8e-21   1.5e-19   66.2   0.1   402   565  1268  1418  1254  1425 0.82 -
contig_21:681525-686252   -           1576 1220at4891           -           1198   6.7e-24   80.6   0.0   2   2   0.00099     0.026    9.1   0.0   564   664  1448  1558  1442  1564 0.75 -
contig_38:518831-520054   -            408 1220at4891           -           1198   6.9e-24   80.6   0.0   1   2   4.4e-07   1.1e-05   20.2   0.0   394   435     5    46     1    54 0.91 -
contig_38:518831-520054   -            408 1220at4891           -           1198   6.9e-24   80.6   0.0   2   2   1.3e-18   3.3e-17   58.4   0.0   519   656   142   293    90   300 0.80 -
contig_7:256919-260728    -           1270 1220at4891           -           1198   1.4e-23   79.6   0.2   1   3       3.4        88   -2.6   0.1   205   255   149   201   115   204 0.79 -
contig_7:256919-260728    -           1270 1220at4891           -           1198   1.4e-23   79.6   0.2   2   3       9.3   2.4e+02   -4.1   0.0   255   306   487   538   477   544 0.81 -
contig_7:256919-260728    -           1270 1220at4891           -           1198   1.4e-23   79.6   0.2   3   3   1.9e-23   4.8e-22   74.5   0.0   403   659   983  1251   971  1261 0.71 -
contig_38:610560-611501   -            314 1220at4891           -           1198   1.6e-23   79.3   0.0   1   1     3e-24   7.8e-23   77.1   0.0   398   603     6   211     2   215 0.83 -
contig_3:65759-67243      -            495 1220at4891           -           1198   1.7e-23   79.3   0.1   1   2   5.5e-20   1.4e-18   62.9   0.8   398   560     4   153     3   161 0.82 -
contig_3:65759-67243      -            495 1220at4891           -           1198   1.7e-23   79.3   0.1   2   2   0.00058     0.015    9.9   0.0   574   657   360   456   349   462 0.73 -
contig_21:69796-72318     -            841 1220at4891           -           1198   1.9e-23   79.1   0.0   1   1   1.2e-24   3.2e-23   78.4   0.0   486   604   635   762   592   832 0.76 -
contig_23:795726-796550   -            275 1220at4891           -           1198   2.4e-23   78.8   0.0   1   1   2.4e-23   6.3e-22   74.1   0.0   452   664    68   273     8   274 0.74 -
scaffold_25:520629-521735 -            369 1220at4891           -           1198   1.6e-22   76.1   0.2   1   2   3.7e-23   9.5e-22   73.5   0.0   403   604    21   225    14   228 0.82 -
scaffold_25:520629-521735 -            369 1220at4891           -           1198   1.6e-22   76.1   0.2   2   2       1.8        47   -1.7   0.0   640   665   294   319   286   324 0.68 -
contig_5:868468-869409    -            314 1220at4891           -           1198   1.7e-22   76.0   0.1   1   1     8e-24   2.1e-22   75.7   0.1   402   603     3   217     1   232 0.85 -
contig_34:166674-167717   -            348 1220at4891           -           1198   2.4e-22   75.5   0.1   1   1   3.2e-23   8.4e-22   73.6   0.1   398   603    11   216     2   237 0.80 -
contig_16:1223595-1225133 -            513 1220at4891           -           1198   4.3e-22   74.6   0.1   1   1   6.3e-23   1.6e-21   72.7   0.1   404   677   204   493   184   505 0.78 -
contig_16:829684-830619   -            312 1220at4891           -           1198   6.1e-22   74.1   0.6   1   2      0.57        15   -0.0   0.0   392   434    24    66    17    77 0.84 -
contig_16:829684-830619   -            312 1220at4891           -           1198   6.1e-22   74.1   0.6   2   2   9.8e-23   2.6e-21   72.1   0.1   487   664   131   310   122   311 0.87 -
contig_4:54329-55633      -            435 1220at4891           -           1198     6e-21   70.8  12.0   1   2   2.8e-07   7.2e-06   20.9   9.1   400   546    25   183    19   192 0.74 -
contig_4:54329-55633      -            435 1220at4891           -           1198     6e-21   70.8  12.0   2   2     7e-15   1.8e-13   46.0   0.0   550   686   226   365   220   401 0.77 -
scaffold_37:811341-813431 -            697 1220at4891           -           1198   6.5e-21   70.7   0.1   1   3      0.53        14    0.1   0.0   404   437   399   432   393   435 0.90 -
scaffold_37:811341-813431 -            697 1220at4891           -           1198   6.5e-21   70.7   0.1   2   3      0.15       3.9    1.9   0.1   203   241   474   512   463   526 0.70 -
scaffold_37:811341-813431 -            697 1220at4891           -           1198   6.5e-21   70.7   0.1   3   3   1.1e-20   2.9e-19   65.3   0.0   485   665   507   693   491   696 0.76 -
contig_5:482121-483767    -            549 1220at4891           -           1198   1.5e-20   69.5   0.3   1   2       1.3        34   -1.2   0.0   397   423    72    98    46   100 0.84 -
contig_5:482121-483767    -            549 1220at4891           -           1198   1.5e-20   69.5   0.3   2   2   6.1e-21   1.6e-19   66.1   0.1   516   604   265   359   174   362 0.80 -
contig_23:844940-845809   -            290 1220at4891           -           1198   1.8e-20   69.3   0.8   1   2     0.096       2.5    2.5   0.0   397   452    28    92     1    97 0.60 -
contig_23:844940-845809   -            290 1220at4891           -           1198   1.8e-20   69.3   0.8   2   2   9.8e-21   2.6e-19   65.4   0.3   499   664   127   289   122   290 0.89 -
contig_38:788712-789611   -            300 1220at4891           -           1198   1.9e-20   69.2   0.0   1   1     2e-21   5.3e-20   67.7   0.0   402   655    12   255     6   258 0.85 -
contig_5:675473-676447    -            325 1220at4891           -           1198     5e-20   67.8   1.1   1   2     0.012       0.3    5.6   0.3   400   437     5    44     3    69 0.84 -
contig_5:675473-676447    -            325 1220at4891           -           1198     5e-20   67.8   1.1   2   2   1.9e-19     5e-18   61.2   0.0   499   604    95   211    82   229 0.80 -
contig_21:597414-598292   -            293 1220at4891           -           1198   7.9e-20   67.1   0.0   1   1   3.4e-21   8.7e-20   67.0   0.0   485   661    81   273     8   286 0.83 -
contig_23:314461-315282   -            274 1220at4891           -           1198   8.1e-20   67.1   0.1   1   1   5.1e-21   1.3e-19   66.4   0.1   485   605    78   202     5   271 0.78 -
contig_5:294113-295033    -            307 1220at4891           -           1198   9.8e-20   66.8   0.0   1   1   5.1e-21   1.3e-19   66.4   0.0   485   604    94   217    60   289 0.80 -
contig_23:94899-96161     -            421 1220at4891           -           1198   1.6e-19   66.1   0.0   1   2     0.049       1.3    3.5   0.0   404   465   117   183   107   192 0.78 -
contig_23:94899-96161     -            421 1220at4891           -           1198   1.6e-19   66.1   0.0   2   2   3.1e-18   8.1e-17   57.1   0.0   512   664   216   395   204   403 0.78 -
