#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold_37:351289-352593 -            435 12549at4891          -            305  3.6e-193  637.6   5.0   1   1  7.8e-194    2e-192  635.2   5.0     1   305     7   344     7   344 0.95 -
contig_34:166674-167717   -            348 12549at4891          -            305   7.4e-86  285.2   0.5   1   1     7e-87   1.8e-85  284.0   0.5     6   304     2   348     1   348 0.84 -
scaffold_25:520629-521735 -            369 12549at4891          -            305   3.9e-85  282.8   3.4   1   1   2.6e-85   6.6e-84  278.8   3.4     9   279    10   329     1   369 0.84 -
contig_38:610560-611501   -            314 12549at4891          -            305   2.4e-83  277.0   1.0   1   1   3.3e-83   8.4e-82  271.9   1.0    11   278     2   314     1   314 0.85 -
contig_39:156734-157819   -            362 12549at4891          -            305   9.1e-68  225.8   0.1   1   1   8.2e-69   2.1e-67  224.6   0.1     8   271     2   300     1   324 0.84 -
contig_5:675473-676447    -            325 12549at4891          -            305   8.8e-63  209.4   0.4   1   1   1.1e-63   2.8e-62  207.8   0.4    17   268     5   295     1   316 0.78 -
contig_38:255382-256254   -            291 12549at4891          -            305   5.4e-54  180.6   0.0   1   1   5.4e-55   1.4e-53  179.2   0.0    17   269     1   280     1   288 0.87 -
contig_5:501098-501982    -            295 12549at4891          -            305   3.1e-49  164.9   0.0   1   1   2.1e-50   5.2e-49  164.2   0.0    15   230     1   228     1   249 0.86 -
contig_5:868468-869409    -            314 12549at4891          -            305   9.7e-45  150.2   0.3   1   1   2.3e-45   5.7e-44  147.6   0.3    19   274     3   305     1   312 0.79 -
contig_2:377100-377930    -            277 12549at4891          -            305     7e-43  144.1   0.2   1   1   3.9e-44   9.8e-43  143.6   0.2    23   239     1   225     1   272 0.76 -
contig_21:57375-58346     -            324 12549at4891          -            305   1.2e-41  140.0   0.0   1   2   5.8e-41   1.5e-39  133.2   0.0    21   230     3   227     1   236 0.82 -
contig_21:57375-58346     -            324 12549at4891          -            305   1.2e-41  140.0   0.0   2   2     0.064       1.6    5.0   0.0   249   268   263   282   240   298 0.84 -
contig_39:190171-191622   -            484 12549at4891          -            305   3.8e-41  138.4   0.1   1   1   3.4e-42   8.6e-41  137.2   0.1    13   244   164   412   157   462 0.81 -
contig_16:1236748-1237647 -            300 12549at4891          -            305   7.3e-41  137.4   0.0   1   1   9.6e-42   2.4e-40  135.7   0.0    23   259     7   251     2   284 0.84 -
contig_23:1006466-1007335 -            290 12549at4891          -            305   6.4e-40  134.3   0.0   1   1   3.5e-41   8.8e-40  133.9   0.0    24   270     2   276     1   289 0.75 -
contig_16:1191458-1192312 -            285 12549at4891          -            305   1.1e-39  133.5   0.2   1   1   5.8e-41   1.5e-39  133.2   0.2    20   234     4   229     1   275 0.80 -
contig_10:137014-137931   -            306 12549at4891          -            305   3.3e-34  115.6   0.2   1   1   1.5e-35   3.8e-34  115.4   0.2    16   246     3   242     1   282 0.79 -
contig_23:643244-644101   -            286 12549at4891          -            305   3.8e-34  115.4   0.8   1   1   1.1e-34   2.8e-33  112.5   0.8    17   270     3   280     1   285 0.76 -
contig_5:482121-483767    -            549 12549at4891          -            305   3.4e-32  109.0   0.8   1   1     8e-33     2e-31  106.4   0.8    53   230   200   399   181   476 0.77 -
contig_10:204643-205704   -            354 12549at4891          -            305   1.5e-31  106.9   3.0   1   2         2        52    0.0   0.0    14    37     2    25     1    36 0.88 -
contig_10:204643-205704   -            354 12549at4891          -            305   1.5e-31  106.9   3.0   2   2   4.8e-31   1.2e-29  100.6   2.9    36   228    58   273    48   284 0.81 -
contig_16:111262-113151   -            630 12549at4891          -            305   4.9e-29   98.6   0.4   1   2     1e-29   2.6e-28   96.2   0.2    17   203    52   245    47   270 0.84 -
contig_16:111262-113151   -            630 12549at4891          -            305   4.9e-29   98.6   0.4   2   2       2.8        71   -0.4   0.0   248   271   274   297   256   314 0.77 -
scaffold_37:91177-93348   -            724 12549at4891          -            305   4.3e-28   95.5   0.7   1   3   7.5e-10   1.9e-08   31.0   0.1    11   146   299   444   294   449 0.71 -
